# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 108-Hs-262
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  131      2.59926E-02      2.46371E+02      1.66117E+01
  132      2.85918E-02      2.46279E+02      1.68670E+01
  133      2.89995E-02      2.46343E+02      1.64712E+01
  134      2.99169E-02      2.47135E+02      1.48028E+01
  135      3.15478E-02      2.47774E+02      1.33973E+01
  136      3.54212E-02      2.46893E+02      1.29529E+01
  137      4.15371E-02      2.45519E+02      1.49197E+01
  138      4.44422E-02      2.46668E+02      1.34070E+01
  139      5.61133E-02      2.44907E+02      1.48535E+01
  140      5.86107E-02      2.42204E+02      1.52902E+01
  141      5.45334E-02      2.40822E+02      1.62192E+01
  142      5.56547E-02      2.38408E+02      1.62595E+01
  143      5.60114E-02      2.36749E+02      1.61076E+01
  144      5.94771E-02      2.34751E+02      1.69009E+01
  145      5.46353E-02      2.31561E+02      1.70764E+01
  146      4.79588E-02      2.29647E+02      1.65251E+01
  147      4.16900E-02      2.28329E+02      1.56933E+01
  148      4.22506E-02      2.25197E+02      1.52799E+01
  149      3.78676E-02      2.24168E+02      1.53075E+01
  150      3.05795E-02      2.23380E+02      1.47975E+01
  151      2.34952E-02      2.23538E+02      1.39359E+01
  152      1.94180E-02      2.22825E+02      1.22306E+01
  153      1.74303E-02      2.21830E+02      1.55082E+01
  154      1.47801E-02      2.22685E+02      1.56093E+01
  155      1.20279E-02      2.20004E+02      1.46254E+01
  156      9.93833E-03      2.18204E+02      1.75251E+01
  157      7.49197E-03      2.20689E+02      1.65449E+01
  158      6.62555E-03      2.20071E+02      1.72890E+01
  159      5.65720E-03      2.22525E+02      1.75843E+01
  160      4.53596E-03      2.21459E+02      1.87576E+01
  161      3.15988E-03      2.17574E+02      1.95771E+01
  162      3.31278E-03      2.22500E+02      3.01864E+01
  163      2.03863E-03      2.16893E+02      1.79018E+01
  164      2.19153E-03      2.19971E+02      1.40159E+01
  165      1.57994E-03      2.19072E+02      1.49639E+01
  166      1.22318E-03      2.20323E+02      1.31590E+01
  167      5.60624E-04      2.16158E+02      2.40539E+01
  168      6.11590E-04      2.15962E+02      1.84265E+01
  169      4.07726E-04      2.13327E+02      1.58356E+01
  170      2.54829E-04      2.06883E+02      1.51021E+01
  171      2.03863E-04      2.10325E+02      1.00000E+01
  172      2.54829E-04      2.02650E+02      1.09720E+01
  173      1.01932E-04      2.08666E+02      1.00000E+01
  174      3.05795E-04      1.95276E+02      1.26684E+01
  175      2.03863E-04      2.06390E+02      1.00000E+01
  177      1.01932E-04      2.02501E+02      1.00000E+01
  178      5.09658E-05      1.99484E+02      1.00000E+01
  179      1.01932E-04      1.95415E+02      1.00000E+01
  180      5.09658E-05      1.89979E+02      1.00000E+01
  182      5.09658E-05      1.73448E+02      1.00000E+01
