# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 108-Hs-290
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  145      1.03050E-01      2.43667E+02      9.21433E+00
  146      1.01542E-01      2.44565E+02      9.04439E+00
  147      1.19219E-01      2.44272E+02      9.22638E+00
  148      1.23995E-01      2.44650E+02      9.21084E+00
  149      1.00871E-01      2.44525E+02      9.06519E+00
  150      8.14343E-02      2.44152E+02      9.34960E+00
  151      7.60724E-02      2.44438E+02      9.12522E+00
  152      6.63539E-02      2.45069E+02      9.18000E+00
  153      5.83110E-02      2.44679E+02      9.29559E+00
  154      4.08847E-02      2.44410E+02      9.65366E+00
  155      2.16991E-02      2.43910E+02      9.85613E+00
  156      1.27346E-02      2.43413E+02      9.90775E+00
  157      6.61863E-03      2.37316E+02      2.45941E+01
  158      3.85389E-03      2.35104E+02      2.15514E+01
  159      4.10523E-03      2.19352E+02      1.93813E+01
  160      1.50804E-03      2.16003E+02      1.82129E+01
  161      2.09450E-03      2.12774E+02      1.10894E+01
  162      1.67560E-03      2.15836E+02      1.71745E+01
  163      2.09450E-03      2.07443E+02      1.82161E+01
  164      1.59182E-03      2.09071E+02      1.16310E+01
  165      1.34048E-03      2.08328E+02      9.32795E+00
  166      1.67560E-03      2.14937E+02      1.76769E+01
  167      1.25670E-03      2.09745E+02      1.77844E+01
  168      1.50804E-03      2.07384E+02      1.62551E+01
  169      1.59182E-03      2.05057E+02      1.40465E+01
  170      1.25670E-03      2.06410E+02      1.17107E+01
  171      2.09450E-03      2.08654E+02      1.38127E+01
  172      1.34048E-03      2.02021E+02      1.03801E+01
  173      1.25670E-03      2.06955E+02      6.65599E+00
  174      1.34048E-03      1.99339E+02      9.42335E+00
  175      9.21582E-04      1.99848E+02      7.37904E+00
  176      1.67560E-03      2.00468E+02      1.47634E+01
  177      1.00536E-03      2.02783E+02      1.40222E+01
  178      1.08914E-03      2.09473E+02      2.00168E+01
  179      7.54021E-04      1.88402E+02      1.68257E+01
  180      4.18901E-04      1.98731E+02      1.84262E+01
  181      2.51340E-04      2.00826E+02      1.00000E+01
  182      8.37802E-04      1.93447E+02      9.08309E+00
  183      8.37802E-04      2.01662E+02      1.60148E+01
  184      3.35121E-04      2.04463E+02      1.00000E+01
  185      8.37802E-05      2.05858E+02      1.00000E+01
  186      5.02681E-04      2.02527E+02      1.75068E+01
  187      6.70241E-04      1.98825E+02      1.83809E+01
  188      1.67560E-04      2.10217E+02      1.00000E+01
  189      2.51340E-04      2.11630E+02      1.00000E+01
  190      6.70241E-04      2.21284E+02      5.26237E+00
  191      6.70241E-04      2.21557E+02      5.53899E+00
  192      1.08914E-03      2.17299E+02      1.56300E+01
  193      9.21582E-04      2.24400E+02      1.35753E+01
  194      1.59182E-03      2.26630E+02      8.36986E+00
  195      1.17292E-03      2.16697E+02      1.12246E+01
  196      2.01072E-03      2.19144E+02      1.25183E+01
  197      2.84853E-03      2.13895E+02      2.10752E+01
  198      3.18365E-03      2.18836E+02      1.71329E+01
  199      4.44035E-03      2.16566E+02      1.66382E+01
  200      3.93767E-03      2.11852E+02      2.89205E+01
  201      5.19437E-03      2.13015E+02      2.03036E+01
  202      4.44035E-03      2.06326E+02      2.36369E+01
  203      4.27279E-03      2.11177E+02      2.07232E+01
  204      2.34584E-03      2.07007E+02      1.34394E+01
  205      3.18365E-03      2.05225E+02      1.40229E+01
  206      1.50804E-03      2.01825E+02      1.46467E+01
  207      1.34048E-03      1.99990E+02      7.81216E+00
  208      2.51340E-04      1.99301E+02      1.00000E+01
  209      4.18901E-04      1.96930E+02      1.31479E+01
  210      8.37802E-05      1.92779E+02      1.00000E+01
  211      1.67560E-04      1.89431E+02      1.00000E+01
  213      8.37802E-05      1.82944E+02      1.00000E+01
