# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 108-Hs-278
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  139      1.78428E-01      2.58985E+02      9.21371E+00
  140      1.75567E-01      2.58806E+02      8.96434E+00
  141      1.80537E-01      2.58851E+02      9.00473E+00
  142      1.57796E-01      2.58706E+02      9.05885E+00
  143      9.01178E-02      2.58508E+02      9.39140E+00
  144      5.36430E-02      2.57661E+02      9.89986E+00
  145      3.45472E-02      2.57083E+02      1.04637E+01
  146      2.35535E-02      2.56907E+02      1.06033E+01
  147      1.52405E-02      2.54712E+02      1.08983E+01
  148      8.58408E-03      2.52236E+02      2.68750E+01
  149      4.78901E-03      2.29056E+02      3.28866E+01
  150      4.12638E-03      2.26492E+02      3.24927E+01
  151      3.10232E-03      2.20756E+02      3.21830E+01
  152      2.65052E-03      2.18572E+02      2.66664E+01
  153      2.83124E-03      2.22136E+02      1.65435E+01
  154      1.98789E-03      2.17940E+02      2.46731E+01
  155      2.34933E-03      2.20106E+02      3.51267E+01
  156      2.43969E-03      2.16684E+02      2.02018E+01
  157      2.71076E-03      2.10482E+02      1.53318E+01
  158      3.58423E-03      2.16585E+02      1.75790E+01
  159      2.80112E-03      2.10317E+02      1.22741E+01
  160      2.92160E-03      2.15576E+02      1.53552E+01
  161      2.80112E-03      2.10978E+02      1.36737E+01
  162      2.74088E-03      2.12428E+02      1.20381E+01
  163      2.59028E-03      2.12768E+02      1.13064E+01
  164      2.83124E-03      2.12078E+02      1.46414E+01
  165      2.22885E-03      2.11356E+02      1.32679E+01
  166      1.50598E-03      2.10860E+02      1.48977E+01
  167      1.59634E-03      2.10228E+02      1.33064E+01
  168      1.62646E-03      2.09089E+02      1.89596E+01
  169      1.53610E-03      2.04940E+02      1.59940E+01
  170      1.26502E-03      2.02677E+02      1.36719E+01
  171      7.22870E-04      2.01922E+02      2.17935E+01
  172      6.62631E-04      2.03597E+02      1.85847E+01
  173      5.42152E-04      2.04977E+02      1.03351E+01
  174      6.32511E-04      2.05085E+02      1.26953E+01
  175      6.62631E-04      2.09902E+02      9.02681E+00
  176      5.42152E-04      2.10230E+02      1.47521E+01
  177      3.01196E-04      2.07049E+02      1.24516E+01
  178      2.10837E-04      2.01587E+02      1.09708E+01
  179      1.80717E-04      2.08456E+02      2.04868E+01
  180      2.40957E-04      2.08639E+02      1.41554E+01
  181      1.20478E-04      2.06156E+02      1.00000E+01
  182      2.10837E-04      1.86455E+02      9.25986E+00
  183      6.02391E-05      2.06408E+02      1.00000E+01
  184      9.03587E-05      2.06508E+02      1.00000E+01
  185      6.02391E-05      2.06582E+02      1.00000E+01
  186      6.02391E-05      2.06625E+02      1.00000E+01
  187      6.02391E-05      2.06631E+02      1.00000E+01
  188      6.02391E-05      2.06595E+02      1.00000E+01
  189      1.80717E-04      2.20693E+02      1.40026E+01
  190      1.20478E-04      2.06375E+02      1.00000E+01
  191      1.80717E-04      2.14945E+02      1.34066E+01
  192      3.01196E-04      2.15449E+02      1.01190E+01
  193      2.40957E-04      2.05880E+02      2.04864E+01
  194      4.51794E-04      2.12695E+02      1.34855E+01
  195      3.31315E-04      2.13529E+02      1.18558E+01
  196      4.51794E-04      2.07388E+02      1.24237E+01
  197      1.17466E-03      1.98618E+02      2.17930E+01
  198      8.43348E-04      2.03878E+02      1.29378E+01
  199      1.14454E-03      2.01713E+02      1.59153E+01
  200      1.35538E-03      1.99617E+02      2.55599E+01
  201      1.77705E-03      1.95718E+02      1.89334E+01
  202      2.56016E-03      1.96994E+02      1.48680E+01
  203      1.74694E-03      1.99241E+02      2.63680E+01
  204      1.59634E-03      1.96831E+02      1.24863E+01
  205      1.20478E-03      1.87521E+02      2.82311E+01
  206      1.23490E-03      1.93094E+02      1.69647E+01
  207      8.73468E-04      1.92062E+02      1.15809E+01
  208      9.33707E-04      1.83302E+02      1.07041E+01
  209      3.61435E-04      1.78732E+02      1.08339E+01
  210      1.50598E-04      1.77633E+02      1.52892E+01
  211      1.50598E-04      1.83607E+02      1.55929E+01
  213      6.02391E-05      1.70632E+02      1.00000E+01
  214      3.01196E-05      1.66270E+02      1.00000E+01
  215      9.03587E-05      1.61469E+02      1.00000E+01
