# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 108-Hs-266
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  133      4.62954E-02      2.53263E+02      1.28560E+01
  134      4.47286E-02      2.53724E+02      1.22352E+01
  135      5.11473E-02      2.52834E+02      1.21375E+01
  136      5.67068E-02      2.52564E+02      1.26582E+01
  137      5.40281E-02      2.51432E+02      1.29450E+01
  138      5.54938E-02      2.51066E+02      1.27857E+01
  139      5.44830E-02      2.49689E+02      1.23631E+01
  140      6.09016E-02      2.47573E+02      1.43544E+01
  141      6.60063E-02      2.45834E+02      1.41300E+01
  142      5.58981E-02      2.41980E+02      1.63077E+01
  143      5.01870E-02      2.38936E+02      1.77416E+01
  144      4.19994E-02      2.37168E+02      1.78166E+01
  145      4.06853E-02      2.31622E+02      1.80965E+01
  146      3.94724E-02      2.28740E+02      1.71244E+01
  147      3.53280E-02      2.25562E+02      1.45251E+01
  148      2.95664E-02      2.23939E+02      1.43881E+01
  149      2.67361E-02      2.22649E+02      1.43983E+01
  150      2.67361E-02      2.21409E+02      1.32227E+01
  151      2.63823E-02      2.20573E+02      1.08213E+01
  152      2.40069E-02      2.18295E+02      1.24114E+01
  153      1.90539E-02      2.18649E+02      1.29980E+01
  154      1.57687E-02      2.17874E+02      1.33639E+01
  155      1.60720E-02      2.18650E+02      1.16353E+01
  156      1.22309E-02      2.20296E+02      1.22697E+01
  157      1.01587E-02      2.16507E+02      1.14741E+01
  158      8.18761E-03      2.19243E+02      1.42442E+01
  159      6.11544E-03      2.20697E+02      2.09948E+01
  160      5.00354E-03      2.19735E+02      1.54091E+01
  161      3.94218E-03      2.17907E+02      1.73244E+01
  162      3.23461E-03      2.14119E+02      1.73489E+01
  163      2.07217E-03      2.18253E+02      1.27279E+01
  164      2.27434E-03      2.17810E+02      1.68282E+01
  165      2.32488E-03      2.16074E+02      1.35537E+01
  166      1.61731E-03      2.20396E+02      1.38512E+01
  167      1.11190E-03      2.13897E+02      2.49453E+01
  168      9.09734E-04      2.09950E+02      1.41017E+01
  169      6.06489E-04      2.12824E+02      1.41105E+01
  170      6.57030E-04      2.15654E+02      1.37008E+01
  171      5.05408E-04      2.15014E+02      1.75171E+01
  172      6.57030E-04      2.07331E+02      1.57189E+01
  173      1.51622E-04      2.14131E+02      1.00000E+01
  174      5.05408E-05      2.13330E+02      1.00000E+01
  175      1.01082E-04      2.12190E+02      1.00000E+01
  176      5.05408E-05      2.10593E+02      1.00000E+01
  177      1.51622E-04      2.08392E+02      1.00000E+01
  178      1.01082E-04      2.05412E+02      1.00000E+01
  181      5.05408E-05      1.89513E+02      1.00000E+01
  182      5.05408E-05      1.80925E+02      1.00000E+01
