# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 108-Hs-286
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  143      1.29027E-01      2.48973E+02      8.86052E+00
  144      1.32243E-01      2.48809E+02      8.91253E+00
  145      1.42405E-01      2.48697E+02      8.68121E+00
  146      1.43811E-01      2.48551E+02      9.19898E+00
  147      1.00486E-01      2.48583E+02      8.96906E+00
  148      7.37027E-02      2.48802E+02      8.96412E+00
  149      5.52703E-02      2.48617E+02      8.89299E+00
  150      4.49730E-02      2.48377E+02      8.75749E+00
  151      3.28649E-02      2.48026E+02      9.15222E+00
  152      2.03243E-02      2.47767E+02      9.02969E+00
  153      9.18919E-03      2.46442E+02      1.18126E+01
  154      4.35135E-03      2.42955E+02      2.48837E+01
  155      3.75676E-03      2.31649E+02      3.51770E+01
  156      2.72973E-03      2.21721E+02      2.10598E+01
  157      2.21622E-03      2.14155E+02      2.60230E+01
  158      1.70270E-03      2.13353E+02      2.07625E+01
  159      2.10811E-03      2.10008E+02      1.86656E+01
  160      1.40541E-03      2.13378E+02      1.29716E+01
  161      1.45946E-03      2.07776E+02      2.34286E+01
  162      1.48649E-03      2.08738E+02      2.58840E+01
  163      1.29730E-03      2.11571E+02      1.43416E+01
  164      1.35135E-03      2.12174E+02      1.24701E+01
  165      2.21622E-03      2.10300E+02      1.54071E+01
  166      1.45946E-03      2.09511E+02      1.13410E+01
  167      1.81081E-03      2.10387E+02      1.22103E+01
  168      2.21622E-03      2.07512E+02      1.77848E+01
  169      2.02703E-03      2.09171E+02      1.74345E+01
  170      1.64865E-03      2.09275E+02      1.52861E+01
  171      1.67568E-03      2.04417E+02      1.77033E+01
  172      1.40541E-03      2.04160E+02      1.55238E+01
  173      1.40541E-03      2.05697E+02      1.05139E+01
  174      1.67568E-03      2.00025E+02      1.98448E+01
  175      1.29730E-03      2.02813E+02      9.91146E+00
  176      1.10811E-03      1.98799E+02      1.78832E+01
  177      8.91892E-04      2.02295E+02      1.52802E+01
  178      9.72973E-04      2.00347E+02      9.78630E+00
  179      9.72973E-04      1.91118E+02      1.53998E+01
  180      7.29730E-04      2.02156E+02      2.36137E+01
  181      4.59459E-04      2.09839E+02      2.71306E+01
  182      7.02703E-04      2.00891E+02      2.03474E+01
  183      2.97297E-04      2.00578E+02      1.23394E+01
  184      3.51351E-04      2.06634E+02      2.02117E+01
  185      2.70270E-04      2.06182E+02      2.05590E+01
  186      3.24324E-04      2.13412E+02      1.95070E+01
  187      2.97297E-04      2.07256E+02      1.59520E+01
  188      4.32432E-04      2.14395E+02      1.88983E+01
  189      3.51351E-04      2.16435E+02      1.55178E+01
  190      6.48649E-04      2.17387E+02      1.45178E+01
  191      5.40541E-04      2.13934E+02      1.44134E+01
  192      1.35135E-03      2.19627E+02      1.31970E+01
  193      1.27027E-03      2.18489E+02      1.25858E+01
  194      1.29730E-03      2.21424E+02      1.27831E+01
  195      2.40541E-03      2.18169E+02      1.49314E+01
  196      3.00000E-03      2.15894E+02      1.49619E+01
  197      4.02703E-03      2.17985E+02      1.14222E+01
  198      3.54054E-03      2.17376E+02      1.27603E+01
  199      5.16216E-03      2.14641E+02      1.22125E+01
  200      6.51351E-03      2.11655E+02      1.23877E+01
  201      6.29730E-03      2.11143E+02      1.31636E+01
  202      6.64865E-03      2.10378E+02      1.26411E+01
  203      6.02703E-03      2.04679E+02      1.44879E+01
  204      4.62162E-03      2.05201E+02      1.39640E+01
  205      3.37838E-03      2.02676E+02      1.79149E+01
  206      2.70270E-03      1.99647E+02      1.73161E+01
  207      2.05405E-03      1.96828E+02      1.73476E+01
  208      1.45946E-03      1.95413E+02      2.85080E+01
  209      1.00000E-03      1.91394E+02      1.77428E+01
  210      3.78378E-04      1.89044E+02      1.27181E+01
  211      3.24324E-04      1.79887E+02      1.40505E+01
  212      1.08108E-04      1.83852E+02      1.00000E+01
  213      8.10811E-05      1.81675E+02      1.00000E+01
