# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 96-Cm-238
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  119      3.86905E-03      1.69815E+02      1.06003E+01
  120      3.86905E-03      1.61589E+02      2.10522E+01
  121      4.91071E-03      1.69915E+02      1.61508E+01
  122      5.43155E-03      1.73869E+02      2.23381E+01
  123      6.17560E-03      1.74439E+02      1.34607E+01
  124      5.43155E-03      1.76467E+02      1.43416E+01
  125      8.25893E-03      1.78856E+02      2.55653E+01
  126      1.03423E-02      1.85546E+02      1.73925E+01
  127      1.19048E-02      1.91889E+02      1.17105E+01
  128      1.51042E-02      1.91599E+02      1.15346E+01
  129      1.97173E-02      1.91390E+02      9.84696E+00
  130      2.74554E-02      1.94117E+02      9.38807E+00
  131      3.68304E-02      1.93994E+02      8.86954E+00
  132      4.21875E-02      1.95596E+02      8.62432E+00
  133      5.47619E-02      1.94682E+02      8.66294E+00
  134      7.16518E-02      1.95609E+02      9.02205E+00
  135      8.48214E-02      1.96017E+02      8.54702E+00
  136      9.72470E-02      1.95443E+02      8.22619E+00
  137      8.75744E-02      1.95632E+02      7.79773E+00
  138      7.33631E-02      1.94010E+02      8.22919E+00
  139      7.65625E-02      1.94573E+02      8.58412E+00
  140      6.95685E-02      1.94003E+02      8.31281E+00
  141      4.91815E-02      1.92433E+02      8.03256E+00
  142      3.30357E-02      1.90556E+02      9.29811E+00
  143      2.35863E-02      1.88790E+02      9.62556E+00
  144      1.73363E-02      1.88665E+02      9.28396E+00
  145      1.45089E-02      1.87475E+02      8.07133E+00
  146      9.67262E-03      1.83138E+02      9.99455E+00
  147      6.47321E-03      1.82426E+02      1.31528E+01
  148      4.68750E-03      1.87195E+02      1.08420E+01
  149      4.31548E-03      1.81201E+02      1.39094E+01
  150      4.16667E-03      1.79148E+02      1.33111E+01
  151      2.45536E-03      1.74426E+02      1.02104E+01
  152      2.30655E-03      1.71538E+02      1.62301E+01
  153      2.23214E-03      1.79075E+02      1.84512E+01
  154      2.15774E-03      1.67852E+02      1.01952E+01
  155      1.93452E-03      1.67336E+02      9.49742E+00
  156      9.67262E-04      1.69352E+02      7.77796E+00
  157      1.33929E-03      1.66990E+02      1.50787E+01
  158      8.18452E-04      1.64243E+02      9.92313E+00
  159      5.95238E-04      1.67078E+02      1.09913E+01
  160      5.20833E-04      1.50339E+02      1.21277E+01
  161      2.97619E-04      1.61960E+02      1.00000E+01
  163      7.44048E-05      1.59030E+02      1.00000E+01
  165      7.44048E-05      1.56100E+02      1.00000E+01
  167      1.48810E-04      1.53170E+02      1.00000E+01
  169      7.44048E-05      1.50240E+02      1.00000E+01
