# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 96-Cm-254
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  127      6.99810E-03      2.10596E+02      1.74047E+01
  128      5.10278E-03      2.18598E+02      1.49926E+01
  129      5.54017E-03      2.15406E+02      1.69336E+01
  130      6.70652E-03      2.07404E+02      1.74471E+01
  131      8.82053E-03      2.04542E+02      3.28866E+01
  132      1.47252E-02      1.98325E+02      2.25629E+01
  133      1.99009E-02      1.91489E+02      9.44790E+00
  134      3.54279E-02      1.90250E+02      8.72627E+00
  135      5.72241E-02      1.89431E+02      7.95877E+00
  136      6.40764E-02      1.89407E+02      8.60474E+00
  137      7.21680E-02      1.87994E+02      8.10406E+00
  138      8.76950E-02      1.87243E+02      7.42524E+00
  139      1.00160E-01      1.86781E+02      8.03546E+00
  140      1.12188E-01      1.86142E+02      7.92332E+00
  141      8.72576E-02      1.86785E+02      7.59095E+00
  142      6.64820E-02      1.84834E+02      7.76912E+00
  143      5.13923E-02      1.84814E+02      7.76328E+00
  144      4.33737E-02      1.84524E+02      7.87004E+00
  145      3.18560E-02      1.82691E+02      8.02761E+00
  146      2.18691E-02      1.82387E+02      8.53682E+00
  147      1.48710E-02      1.80884E+02      8.77253E+00
  148      1.15177E-02      1.80947E+02      7.75374E+00
  149      8.01866E-03      1.77609E+02      9.03918E+00
  150      6.12334E-03      1.79977E+02      5.81161E+00
  151      5.32148E-03      1.80976E+02      1.13665E+01
  152      4.44671E-03      1.77797E+02      8.74882E+00
  153      4.30092E-03      1.72897E+02      1.77628E+01
  154      3.57195E-03      1.77560E+02      1.03463E+01
  155      3.93643E-03      1.78518E+02      1.40243E+01
  156      2.91588E-03      1.67802E+02      1.88040E+01
  157      3.79064E-03      1.77221E+02      8.25949E+00
  158      4.15512E-03      1.76758E+02      9.99407E+00
  159      3.06167E-03      1.75234E+02      1.75676E+01
  160      2.84298E-03      1.79527E+02      1.23832E+01
  161      2.91588E-03      1.71595E+02      2.17928E+01
  162      2.98877E-03      1.72645E+02      1.20384E+01
  163      2.84298E-03      1.70339E+02      1.38174E+01
  164      2.40560E-03      1.70758E+02      7.96127E+00
  165      2.69719E-03      1.65869E+02      1.87304E+01
  166      1.96822E-03      1.68734E+02      8.77081E+00
  167      1.89532E-03      1.71593E+02      1.44227E+01
  168      1.60373E-03      1.63469E+02      9.89242E+00
  169      9.47660E-04      1.65689E+02      1.26087E+01
  170      8.01866E-04      1.67623E+02      9.51438E+00
  171      4.37382E-04      1.55007E+02      1.01353E+01
  172      2.91588E-04      1.59946E+02      1.00000E+01
  173      1.45794E-04      1.58386E+02      1.00000E+01
  174      7.28969E-05      1.56919E+02      1.00000E+01
  178      7.28969E-05      1.53230E+02      1.00000E+01
  179      7.28969E-05      1.53249E+02      1.00000E+01
