# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 96-Cm-218
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  109      1.02011E-01      1.91782E+02      1.28251E+01
  110      1.02559E-01      1.93320E+02      1.15630E+01
  111      1.03656E-01      1.91942E+02      1.15281E+01
  112      9.65265E-02      1.92959E+02      1.20301E+01
  113      8.93967E-02      1.92408E+02      1.18537E+01
  114      8.15356E-02      1.92991E+02      1.15937E+01
  115      7.97075E-02      1.92289E+02      1.09580E+01
  116      5.74040E-02      1.92954E+02      1.28836E+01
  117      5.37477E-02      1.92077E+02      1.11097E+01
  118      4.44241E-02      1.91338E+02      1.20572E+01
  119      3.71115E-02      1.95417E+02      1.37417E+01
  120      2.87020E-02      1.91995E+02      1.74790E+01
  121      2.44973E-02      1.93281E+02      1.47952E+01
  122      1.79159E-02      1.90671E+02      1.73244E+01
  123      1.27971E-02      1.92115E+02      1.95530E+01
  124      8.04388E-03      1.87050E+02      1.86211E+01
  125      4.75320E-03      1.87139E+02      1.13034E+01
  126      4.57038E-03      1.87072E+02      1.21807E+01
  127      5.48446E-03      1.84524E+02      1.94071E+01
  128      4.75320E-03      1.84920E+02      1.11039E+01
  129      2.37660E-03      1.84746E+02      1.91821E+01
  130      4.38757E-03      1.81525E+02      1.06639E+01
  131      4.57038E-03      1.83348E+02      1.24120E+01
  132      3.65631E-03      1.76846E+02      9.30234E+00
  133      1.64534E-03      1.83750E+02      5.23842E+00
  134      2.55941E-03      1.79767E+02      9.24255E+00
  135      1.64534E-03      1.74598E+02      1.26205E+01
  136      1.64534E-03      1.77836E+02      8.25126E+00
  137      2.55941E-03      1.74061E+02      1.74558E+01
  138      1.64534E-03      1.75347E+02      8.59399E+00
  139      1.46252E-03      1.71623E+02      1.21753E+01
  140      1.09689E-03      1.69795E+02      7.31533E+00
  141      1.64534E-03      1.73044E+02      1.34961E+01
  142      2.55941E-03      1.65714E+02      1.23632E+01
  143      1.46252E-03      1.64373E+02      7.82348E+00
  144      5.48446E-04      1.66179E+02      1.00000E+01
  145      9.14077E-04      1.62795E+02      1.15928E+01
  146      5.48446E-04      1.63291E+02      1.00000E+01
  147      3.65631E-04      1.61814E+02      1.00000E+01
  148      7.31261E-04      1.60333E+02      1.00000E+01
  149      3.65631E-04      1.58867E+02      1.00000E+01
  150      5.48446E-04      1.57443E+02      1.00000E+01
  151      5.48446E-04      1.56097E+02      1.00000E+01
  152      3.65631E-04      1.54871E+02      1.00000E+01
  153      3.65631E-04      1.53822E+02      1.00000E+01
  158      1.82815E-04      1.54013E+02      1.00000E+01
