# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 120-120-290
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  145      6.56491E-02      2.87446E+02      2.26439E+01
  146      6.26149E-02      2.84495E+02      2.03110E+01
  147      7.20853E-02      2.85232E+02      1.87865E+01
  148      6.73961E-02      2.86386E+02      2.02350E+01
  149      6.08680E-02      2.84885E+02      2.01294E+01
  150      5.04781E-02      2.82564E+02      2.02537E+01
  151      4.80875E-02      2.84269E+02      2.03159E+01
  152      4.16513E-02      2.82204E+02      2.01748E+01
  153      3.45715E-02      2.84600E+02      1.86280E+01
  154      3.14454E-02      2.81478E+02      2.11101E+01
  155      2.36300E-02      2.81668E+02      2.25831E+01
  156      2.49172E-02      2.82165E+02      1.80039E+01
  157      2.08716E-02      2.82116E+02      1.85685E+01
  158      1.97683E-02      2.81538E+02      1.80983E+01
  159      1.69180E-02      2.77758E+02      2.51426E+01
  160      1.65502E-02      2.79362E+02      1.86650E+01
  161      1.38838E-02      2.75902E+02      1.83910E+01
  162      1.43435E-02      2.77857E+02      1.99000E+01
  163      1.21368E-02      2.71708E+02      2.74087E+01
  164      1.25965E-02      2.73723E+02      1.98992E+01
  165      1.48032E-02      2.73577E+02      2.33686E+01
  166      1.01140E-02      2.69112E+02      2.92002E+01
  167      9.19456E-03      2.70579E+02      2.25960E+01
  168      9.01067E-03      2.72312E+02      3.16999E+01
  169      1.03898E-02      2.70062E+02      1.79082E+01
  170      9.47039E-03      2.65222E+02      2.53070E+01
  171      1.05737E-02      2.65270E+02      2.02149E+01
  172      8.55094E-03      2.56902E+02      2.41144E+01
  173      8.27510E-03      2.67806E+02      2.33078E+01
  174      6.98786E-03      2.65347E+02      2.99444E+01
  175      7.17175E-03      2.58988E+02      2.69131E+01
  176      6.62008E-03      2.63456E+02      1.69399E+01
  177      6.89592E-03      2.66415E+02      2.03686E+01
  178      5.51673E-03      2.62182E+02      1.96726E+01
  179      4.22950E-03      2.63074E+02      1.72077E+01
  180      3.21809E-03      2.63207E+02      1.40441E+01
  181      4.68922E-03      2.60155E+02      1.81101E+01
  182      3.86171E-03      2.59163E+02      1.74872E+01
  183      4.04561E-03      2.68112E+02      2.11037E+01
  184      3.76977E-03      2.64189E+02      2.10702E+01
  185      3.49393E-03      2.70478E+02      1.86153E+01
  186      2.20669E-03      2.67916E+02      1.88461E+01
  187      2.02280E-03      2.66617E+02      1.73793E+01
  188      2.57448E-03      2.69677E+02      1.78754E+01
  189      2.48253E-03      2.66677E+02      1.91962E+01
  190      2.85031E-03      2.59429E+02      3.17290E+01
  191      2.29864E-03      2.67589E+02      1.94400E+01
  192      3.12615E-03      2.64644E+02      1.78067E+01
  193      2.75837E-03      2.67961E+02      1.57963E+01
  194      3.12615E-03      2.67794E+02      1.89926E+01
  195      3.67782E-03      2.63821E+02      1.35076E+01
  196      3.12615E-03      2.60818E+02      1.66083E+01
  197      3.76977E-03      2.66541E+02      2.47666E+01
  198      4.13755E-03      2.62224E+02      2.11103E+01
  199      6.25230E-03      2.54823E+02      1.91886E+01
  200      5.24090E-03      2.46402E+02      2.73901E+01
  201      6.89592E-03      2.52472E+02      1.99752E+01
  202      7.07981E-03      2.50346E+02      2.27735E+01
  203      6.62008E-03      2.49152E+02      3.63273E+01
  204      7.90732E-03      2.54074E+02      1.21653E+01
  205      9.56234E-03      2.45660E+02      1.73180E+01
  206      1.07576E-02      2.43675E+02      2.01074E+01
  207      9.19456E-03      2.45661E+02      2.56871E+01
  208      6.52814E-03      2.45031E+02      2.36678E+01
  209      7.17175E-03      2.40115E+02      2.46670E+01
  210      5.51673E-03      2.33726E+02      1.53255E+01
  211      4.50533E-03      2.31844E+02      1.48017E+01
  212      2.57448E-03      2.30275E+02      1.61499E+01
  213      1.83891E-03      2.33532E+02      1.60855E+01
  214      9.19456E-04      2.26737E+02      1.36156E+01
  215      7.35565E-04      2.25090E+02      1.82953E+01
  216      5.51673E-04      2.21744E+02      1.29089E+01
  217      3.67782E-04      2.27227E+02      1.00000E+01
  218      9.19456E-05      2.29044E+02      1.00000E+01
  219      9.19456E-05      2.31985E+02      1.00000E+01
  220      9.19456E-05      2.36226E+02      1.00000E+01
