# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 120-120-294
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  147      5.26851E-02      2.85914E+02      2.35231E+01
  148      4.73714E-02      2.88724E+02      2.35900E+01
  149      5.20068E-02      2.88925E+02      2.05921E+01
  150      5.15546E-02      2.90574E+02      2.09638E+01
  151      4.17185E-02      2.89420E+02      1.99752E+01
  152      4.37535E-02      2.89482E+02      2.00214E+01
  153      3.42566E-02      2.88228E+02      1.79004E+01
  154      3.34652E-02      2.90552E+02      2.28698E+01
  155      2.88298E-02      2.88079E+02      1.96408E+01
  156      2.49859E-02      2.85322E+02      1.89493E+01
  157      1.79763E-02      2.86273E+02      2.40743E+01
  158      1.42453E-02      2.84854E+02      2.39330E+01
  159      1.43584E-02      2.81202E+02      2.88742E+01
  160      1.34539E-02      2.82091E+02      2.92287E+01
  161      1.40192E-02      2.79775E+02      2.91774E+01
  162      1.02883E-02      2.84749E+02      3.26622E+01
  163      1.07405E-02      2.70429E+02      3.20054E+01
  164      9.27077E-03      2.70987E+02      2.62942E+01
  165      7.34878E-03      2.76432E+02      1.96083E+01
  166      8.14019E-03      2.68978E+02      2.16962E+01
  167      8.47937E-03      2.74737E+02      2.76573E+01
  168      8.02713E-03      2.70242E+02      1.87036E+01
  169      7.12267E-03      2.69807E+02      3.85318E+01
  170      6.55738E-03      2.62914E+02      3.04064E+01
  171      8.36631E-03      2.57211E+02      3.36251E+01
  172      7.00961E-03      2.62485E+02      1.82668E+01
  173      9.27077E-03      2.63787E+02      2.70603E+01
  174      8.47937E-03      2.62123E+02      2.41938E+01
  175      9.49689E-03      2.63492E+02      2.86263E+01
  176      8.14019E-03      2.64623E+02      1.94676E+01
  177      7.57490E-03      2.67871E+02      3.02086E+01
  178      8.36631E-03      2.51596E+02      3.87633E+01
  179      8.81854E-03      2.62255E+02      1.80732E+01
  180      6.67044E-03      2.64891E+02      2.40710E+01
  181      8.81854E-03      2.66797E+02      3.42687E+01
  182      7.46184E-03      2.64276E+02      1.74307E+01
  183      5.53985E-03      2.62380E+02      1.62552E+01
  184      4.40927E-03      2.66387E+02      1.85677E+01
  185      5.42679E-03      2.67987E+02      1.74662E+01
  186      4.52233E-03      2.59594E+02      2.03999E+01
  187      5.31374E-03      2.71870E+02      2.89930E+01
  188      4.97456E-03      2.70307E+02      1.87375E+01
  189      5.20068E-03      2.74695E+02      1.53531E+01
  190      7.34878E-03      2.69429E+02      2.17629E+01
  191      5.42679E-03      2.67087E+02      1.84460E+01
  192      5.65291E-03      2.70418E+02      2.88159E+01
  193      6.21820E-03      2.72669E+02      2.32868E+01
  194      6.33126E-03      2.70766E+02      1.72555E+01
  195      7.68796E-03      2.67627E+02      2.70217E+01
  196      9.38383E-03      2.71873E+02      2.54933E+01
  197      1.09666E-02      2.67591E+02      2.70585E+01
  198      1.13058E-02      2.69434E+02      2.82834E+01
  199      1.09666E-02      2.69809E+02      2.70052E+01
  200      1.36800E-02      2.63983E+02      2.05032E+01
  201      1.58282E-02      2.65449E+02      1.76790E+01
  202      1.71849E-02      2.61508E+02      2.10085E+01
  203      1.59412E-02      2.58899E+02      1.78993E+01
  204      1.52629E-02      2.57353E+02      1.77318E+01
  205      1.82024E-02      2.53335E+02      2.01942E+01
  206      1.82024E-02      2.49962E+02      2.02013E+01
  207      2.50989E-02      2.50605E+02      1.83435E+01
  208      2.34031E-02      2.42111E+02      1.64939E+01
  209      1.89938E-02      2.45431E+02      1.83065E+01
  210      1.31148E-02      2.35536E+02      2.32401E+01
  211      9.83607E-03      2.35573E+02      2.81350E+01
  212      7.34878E-03      2.30406E+02      2.75908E+01
  213      5.87903E-03      2.30473E+02      1.26262E+01
  214      3.84398E-03      2.24645E+02      2.92979E+01
  215      1.35670E-03      2.26537E+02      1.65393E+01
  216      4.52233E-04      2.26094E+02      1.00000E+01
  217      3.39175E-04      2.23599E+02      1.00000E+01
  219      1.13058E-04      2.18945E+02      1.00000E+01
  228      1.13058E-04      2.08849E+02      1.00000E+01
