# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 114-Fl-288
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  144      7.60025E-02      2.74875E+02      1.29815E+01
  145      9.04892E-02      2.75715E+02      1.15155E+01
  146      9.97271E-02      2.75132E+02      1.15884E+01
  147      9.65778E-02      2.75931E+02      9.78494E+00
  148      7.22234E-02      2.74150E+02      1.22334E+01
  149      5.77367E-02      2.75022E+02      1.25754E+01
  150      4.70292E-02      2.73887E+02      1.20613E+01
  151      3.23326E-02      2.73165E+02      1.47180E+01
  152      3.19127E-02      2.74340E+02      1.48915E+01
  153      1.72160E-02      2.72965E+02      1.40598E+01
  154      1.74260E-02      2.67627E+02      2.05465E+01
  155      9.02792E-03      2.66062E+02      1.70662E+01
  156      7.13836E-03      2.58900E+02      1.86457E+01
  157      6.71845E-03      2.57446E+02      1.70976E+01
  158      5.24879E-03      2.53267E+02      2.17545E+01
  159      5.66870E-03      2.53462E+02      2.03928E+01
  160      3.98908E-03      2.49763E+02      1.47812E+01
  161      3.14928E-03      2.48979E+02      1.79152E+01
  162      2.93932E-03      2.42414E+02      1.49467E+01
  163      4.40899E-03      2.36639E+02      1.38612E+01
  164      3.77913E-03      2.41339E+02      1.59949E+01
  165      3.56918E-03      2.43579E+02      1.94404E+01
  166      3.14928E-03      2.33457E+02      1.52730E+01
  167      1.67961E-03      2.34273E+02      1.35370E+01
  168      2.51942E-03      2.37497E+02      1.47128E+01
  169      6.71845E-03      2.27649E+02      1.83492E+01
  170      4.40899E-03      2.33609E+02      1.32495E+01
  171      4.19903E-03      2.22047E+02      1.64284E+01
  172      3.56918E-03      2.27505E+02      1.50531E+01
  173      4.40899E-03      2.28964E+02      1.70503E+01
  174      3.56918E-03      2.24362E+02      1.25965E+01
  175      1.46966E-03      2.34334E+02      2.35119E+01
  176      2.93932E-03      2.28356E+02      1.48395E+01
  177      2.72937E-03      2.36415E+02      2.59491E+01
  178      2.09952E-03      2.26417E+02      1.38872E+01
  179      2.30947E-03      2.22266E+02      1.26658E+01
  180      8.39807E-04      2.33724E+02      1.00000E+01
  181      6.29855E-04      2.34590E+02      1.00000E+01
  182      1.67961E-03      2.42876E+02      2.43149E+01
  183      1.04976E-03      2.36881E+02      2.40978E+01
  184      1.04976E-03      2.46488E+02      2.68901E+01
  185      1.46966E-03      2.33050E+02      2.15006E+01
  186      1.25971E-03      2.36785E+02      1.69308E+01
  187      2.51942E-03      2.39478E+02      9.02535E+00
  188      2.09952E-03      2.47512E+02      1.95128E+01
  189      1.46966E-03      2.47679E+02      1.69464E+01
  190      1.67961E-03      2.29244E+02      2.09621E+01
  191      8.39807E-04      2.41380E+02      1.00000E+01
  192      1.04976E-03      2.43752E+02      6.79986E+00
  193      1.04976E-03      2.40422E+02      3.86493E+00
  194      1.88957E-03      2.34997E+02      1.02146E+01
  195      1.67961E-03      2.34978E+02      1.48121E+01
  196      3.77913E-03      2.36344E+02      1.64520E+01
  197      3.98908E-03      2.40530E+02      1.20352E+01
  198      5.87865E-03      2.49452E+02      2.23884E+01
  199      7.34831E-03      2.39930E+02      3.17253E+01
  200      5.45874E-03      2.34263E+02      1.39240E+01
  201      1.30170E-02      2.34721E+02      1.25718E+01
  202      1.07075E-02      2.37405E+02      2.58434E+01
  203      1.63762E-02      2.29673E+02      2.47183E+01
  204      2.20449E-02      2.26113E+02      2.06036E+01
  205      2.24648E-02      2.24310E+02      1.88397E+01
  206      2.09952E-02      2.21124E+02      3.14868E+01
  207      1.88957E-02      2.18101E+02      2.07571E+01
  208      2.30947E-02      2.22022E+02      2.00402E+01
  209      2.33046E-02      2.10101E+02      1.61251E+01
  210      1.59563E-02      2.07478E+02      2.02869E+01
  211      1.02876E-02      2.06722E+02      1.38800E+01
  212      6.92841E-03      2.07442E+02      1.48736E+01
  213      3.35923E-03      2.08152E+02      1.30507E+01
  214      1.46966E-03      2.01415E+02      1.11599E+01
  215      1.46966E-03      2.04347E+02      1.43677E+01
  216      6.29855E-04      1.97294E+02      1.00000E+01
  219      2.09952E-04      1.93642E+02      1.00000E+01
