# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 114-Fl-284
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  142      1.13801E-01      2.77960E+02      1.83155E+01
  143      1.13167E-01      2.77920E+02      1.39925E+01
  144      1.19377E-01      2.77735E+02      1.43250E+01
  145      1.20010E-01      2.77694E+02      1.49331E+01
  146      8.37663E-02      2.74870E+02      1.60566E+01
  147      6.74186E-02      2.74960E+02      1.61329E+01
  148      4.81561E-02      2.73758E+02      1.74016E+01
  149      4.39741E-02      2.73226E+02      1.65527E+01
  150      2.91471E-02      2.70106E+02      1.77859E+01
  151      2.66126E-02      2.69849E+02      1.86457E+01
  152      1.50805E-02      2.66799E+02      2.20763E+01
  153      1.43201E-02      2.62805E+02      2.72715E+01
  154      9.75795E-03      2.57843E+02      2.06110E+01
  155      9.37777E-03      2.58825E+02      2.85035E+01
  156      1.00114E-02      2.56452E+02      1.82433E+01
  157      6.20961E-03      2.52776E+02      1.89760E+01
  158      5.70270E-03      2.54161E+02      1.64253E+01
  159      7.09669E-03      2.43471E+02      3.62849E+01
  160      4.81561E-03      2.42810E+02      1.95832E+01
  161      4.18198E-03      2.44445E+02      1.66346E+01
  162      5.95615E-03      2.40345E+02      2.01177E+01
  163      4.94234E-03      2.40605E+02      1.90892E+01
  164      4.81561E-03      2.38235E+02      1.68784E+01
  165      3.04144E-03      2.35385E+02      1.75810E+01
  166      4.56216E-03      2.33414E+02      1.65484E+01
  167      4.05525E-03      2.35510E+02      1.46264E+01
  168      3.67507E-03      2.29289E+02      1.41617E+01
  169      2.78799E-03      2.30798E+02      1.74912E+01
  170      4.05525E-03      2.31304E+02      1.56071E+01
  171      2.40781E-03      2.21359E+02      1.50635E+01
  172      3.04144E-03      2.32011E+02      1.68878E+01
  173      2.66126E-03      2.34480E+02      1.55907E+01
  174      1.26727E-03      2.32461E+02      1.08330E+01
  175      2.40781E-03      2.27503E+02      1.35093E+01
  176      5.06907E-04      2.33926E+02      1.00000E+01
  177      3.80180E-04      2.34220E+02      1.00000E+01
  178      1.64745E-03      2.44074E+02      1.78236E+01
  179      1.01381E-03      2.43031E+02      1.48191E+01
  180      7.60360E-04      2.39621E+02      1.98917E+01
  181      5.06907E-04      2.35490E+02      1.00000E+01
  182      7.60360E-04      2.25956E+02      1.54493E+01
  183      7.60360E-04      2.34621E+02      1.27241E+01
  184      6.33633E-04      2.36856E+02      1.12918E+01
  185      5.06907E-04      2.36285E+02      1.00000E+01
  186      2.53453E-04      2.36328E+02      1.00000E+01
  187      5.06907E-04      2.36291E+02      1.00000E+01
  188      8.87087E-04      2.37298E+02      2.05258E+01
  189      2.53453E-04      2.35956E+02      1.00000E+01
  190      1.26727E-04      2.35648E+02      1.00000E+01
  191      3.80180E-04      2.35242E+02      1.00000E+01
  192      5.06907E-04      2.34735E+02      1.00000E+01
  193      6.33633E-04      2.36315E+02      5.69980E+00
  194      6.33633E-04      2.25360E+02      1.63690E+01
  195      1.26727E-03      2.38045E+02      1.47008E+01
  196      1.90090E-03      2.28443E+02      9.01781E+00
  197      1.77417E-03      2.35285E+02      1.41445E+01
  198      2.02763E-03      2.36368E+02      1.48853E+01
  199      2.15435E-03      2.31287E+02      1.68047E+01
  200      3.04144E-03      2.29634E+02      2.21845E+01
  201      4.43543E-03      2.18324E+02      2.29386E+01
  202      5.19579E-03      2.23806E+02      3.21415E+01
  203      4.43543E-03      2.22835E+02      1.57601E+01
  204      7.47687E-03      2.19086E+02      1.65262E+01
  205      7.60360E-03      2.16639E+02      2.70572E+01
  206      8.87087E-03      2.13635E+02      2.63605E+01
  207      1.12787E-02      2.13351E+02      2.12264E+01
  208      7.22342E-03      2.09107E+02      2.26737E+01
  209      4.05525E-03      2.09650E+02      1.52644E+01
  210      4.68889E-03      2.10715E+02      1.36750E+01
  211      3.54835E-03      2.10297E+02      1.70144E+01
  212      2.15435E-03      2.00850E+02      8.19131E+00
  213      1.39399E-03      2.05692E+02      1.41249E+01
  214      8.87087E-04      2.04467E+02      1.53169E+01
  215      3.80180E-04      1.94417E+02      1.00000E+01
  216      5.06907E-04      1.90863E+02      1.00000E+01
  217      2.53453E-04      1.86988E+02      1.00000E+01
  218      1.26727E-04      1.82746E+02      1.00000E+01
