# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 114-Fl-276
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  138      6.72057E-02      2.68184E+02      1.49124E+01
  139      7.56648E-02      2.66829E+02      1.66315E+01
  140      7.14119E-02      2.66924E+02      1.62956E+01
  141      7.91700E-02      2.67436E+02      1.57884E+01
  142      6.88414E-02      2.66477E+02      1.58394E+01
  143      6.58504E-02      2.64929E+02      1.73491E+01
  144      5.86531E-02      2.65314E+02      1.72169E+01
  145      5.82325E-02      2.63663E+02      1.83249E+01
  146      5.11754E-02      2.64636E+02      1.68028E+01
  147      4.80441E-02      2.63938E+02      1.68723E+01
  148      4.08936E-02      2.60012E+02      1.74090E+01
  149      3.07520E-02      2.58285E+02      1.51043E+01
  150      2.83217E-02      2.57496E+02      1.86213E+01
  151      2.60317E-02      2.58685E+02      1.86800E+01
  152      2.66860E-02      2.54306E+02      1.92675E+01
  153      2.12647E-02      2.52910E+02      1.87292E+01
  154      1.71987E-02      2.53623E+02      1.40663E+01
  155      1.83203E-02      2.51306E+02      1.77095E+01
  156      1.63107E-02      2.48283E+02      1.88756E+01
  157      1.68715E-02      2.47242E+02      1.71462E+01
  158      1.68715E-02      2.44594E+02      1.70257E+01
  159      1.51890E-02      2.44784E+02      1.95306E+01
  160      1.19643E-02      2.43590E+02      1.74734E+01
  161      1.04688E-02      2.39822E+02      1.73801E+01
  162      9.86120E-03      2.41583E+02      1.69762E+01
  163      9.81446E-03      2.42542E+02      1.72640E+01
  164      6.63644E-03      2.41575E+02      1.85210E+01
  165      5.23438E-03      2.36382E+02      2.59889E+01
  166      4.34640E-03      2.40586E+02      2.21476E+01
  167      3.45843E-03      2.38678E+02      2.26804E+01
  168      3.22475E-03      2.42148E+02      2.51754E+01
  169      2.29004E-03      2.36637E+02      3.44777E+01
  170      2.43025E-03      2.41916E+02      2.49021E+01
  171      1.54227E-03      2.39793E+02      3.66570E+01
  172      1.26186E-03      2.37591E+02      1.79755E+01
  173      1.54227E-03      2.42627E+02      1.46109E+01
  174      6.54297E-04      2.35046E+02      1.29324E+01
  175      5.60826E-04      2.36602E+02      1.95896E+01
  176      3.73884E-04      2.27079E+02      2.29252E+01
  177      4.67355E-04      2.31077E+02      1.29452E+01
  178      5.14091E-04      2.38339E+02      1.65392E+01
  179      2.33678E-04      2.30537E+02      5.14224E+00
  180      2.33678E-04      2.36840E+02      8.82372E+00
  181      1.40207E-04      2.34765E+02      1.00000E+01
  182      1.40207E-04      2.34424E+02      1.00000E+01
  183      9.34710E-05      2.34040E+02      1.00000E+01
  184      4.67355E-05      2.33608E+02      1.00000E+01
  185      4.67355E-05      2.33122E+02      1.00000E+01
  186      9.34710E-05      2.32576E+02      1.00000E+01
  189      4.67355E-05      2.30543E+02      1.00000E+01
  190      4.67355E-05      2.29722E+02      1.00000E+01
  191      4.67355E-05      2.28825E+02      1.00000E+01
  193      9.34710E-05      2.26799E+02      1.00000E+01
  194      4.67355E-05      2.25670E+02      1.00000E+01
  195      4.67355E-05      2.24464E+02      1.00000E+01
  196      9.34710E-05      2.23183E+02      1.00000E+01
  197      9.34710E-05      2.21830E+02      1.00000E+01
  199      1.40207E-04      2.18924E+02      1.00000E+01
  200      1.40207E-04      2.17380E+02      1.00000E+01
  201      9.34710E-05      2.15786E+02      1.00000E+01
  202      2.33678E-04      2.08950E+02      1.42065E+01
  203      1.86942E-04      2.12474E+02      1.00000E+01
  204      1.40207E-04      2.10777E+02      1.00000E+01
  205      3.27149E-04      2.12967E+02      1.34759E+01
  206      5.60826E-04      2.06492E+02      1.18905E+01
  207      1.86942E-04      2.05654E+02      1.00000E+01
  208      1.86942E-04      2.03982E+02      1.00000E+01
  209      9.34710E-05      2.02353E+02      1.00000E+01
  210      1.86942E-04      2.00786E+02      1.00000E+01
  211      1.86942E-04      1.99299E+02      1.00000E+01
  212      1.40207E-04      1.97911E+02      1.00000E+01
  213      4.67355E-05      1.96646E+02      1.00000E+01
