# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 104-Rf-248
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  124      1.87788E-02      2.14375E+02      2.17489E+01
  125      1.75092E-02      2.12973E+02      2.12694E+01
  126      1.80406E-02      2.14508E+02      1.92978E+01
  127      2.11409E-02      2.13999E+02      1.97887E+01
  128      2.16724E-02      2.14039E+02      1.97838E+01
  129      2.39459E-02      2.14764E+02      1.80234E+01
  130      2.96740E-02      2.16177E+02      1.92411E+01
  131      3.53136E-02      2.15749E+02      1.81049E+01
  132      4.08645E-02      2.16710E+02      1.76639E+01
  133      4.10122E-02      2.17085E+02      1.76251E+01
  134      4.57659E-02      2.17474E+02      1.77257E+01
  135      4.97225E-02      2.17756E+02      1.79881E+01
  136      5.67202E-02      2.18498E+02      1.78631E+01
  137      5.61887E-02      2.19987E+02      1.84464E+01
  138      5.72517E-02      2.19929E+02      1.74738E+01
  139      5.48896E-02      2.20615E+02      1.68550E+01
  140      6.02929E-02      2.20919E+02      1.74157E+01
  141      5.82261E-02      2.21590E+02      1.63963E+01
  142      5.12283E-02      2.19044E+02      1.58975E+01
  143      4.10417E-02      2.19042E+02      1.57284E+01
  144      3.79414E-02      2.18440E+02      1.57792E+01
  145      3.28629E-02      2.18075E+02      1.57632E+01
  146      2.97331E-02      2.16977E+02      1.44382E+01
  147      2.39459E-02      2.14802E+02      1.47259E+01
  148      1.65938E-02      2.13784E+02      1.52593E+01
  149      1.37888E-02      2.13882E+02      1.45912E+01
  150      1.00390E-02      2.12792E+02      1.52927E+01
  151      8.56266E-03      2.14332E+02      1.44383E+01
  152      5.99386E-03      2.07391E+02      1.89937E+01
  153      4.31085E-03      2.09322E+02      1.75519E+01
  154      2.98217E-03      2.06703E+02      1.93605E+01
  155      2.48022E-03      2.07664E+02      1.82442E+01
  156      2.09637E-03      2.01314E+02      1.66272E+01
  157      1.94874E-03      1.97954E+02      2.21037E+01
  158      1.15153E-03      1.99576E+02      1.30500E+01
  159      1.03342E-03      1.89328E+02      2.49317E+01
  160      9.74371E-04      1.97310E+02      1.90255E+01
  161      9.44845E-04      1.94707E+02      1.08166E+01
  162      5.90528E-04      1.88045E+02      1.62949E+01
  163      4.72422E-04      1.95765E+02      1.16357E+01
  164      2.36211E-04      1.90326E+02      1.28496E+01
  165      4.13370E-04      1.93122E+02      1.10250E+01
  166      8.85792E-05      1.87635E+02      1.00000E+01
  167      2.95264E-04      1.84616E+02      1.98971E+01
  168      1.18106E-04      1.85361E+02      1.00000E+01
  169      1.77158E-04      1.83612E+02      1.69615E+01
  170      1.47632E-04      1.86358E+02      1.20348E+01
  171      5.90528E-05      1.82554E+02      1.00000E+01
  172      8.85792E-05      1.81758E+02      1.00000E+01
  173      1.77158E-04      1.82318E+02      7.14335E+00
  174      1.47632E-04      1.73944E+02      9.71588E+00
  175      8.85792E-05      1.79621E+02      1.00000E+01
  177      1.18106E-04      1.78202E+02      1.00000E+01
  179      2.95264E-05      1.76516E+02      1.00000E+01
  181      2.95264E-05      1.74249E+02      1.00000E+01
  182      2.95264E-05      1.72775E+02      1.00000E+01
  183      2.95264E-05      1.70997E+02      1.00000E+01
