# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 104-Rf-264
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  132      9.93691E-02      2.47844E+02      7.88717E+00
  133      1.06467E-01      2.47444E+02      8.48296E+00
  134      1.12461E-01      2.48091E+02      8.85060E+00
  135      1.08438E-01      2.47239E+02      9.19159E+00
  136      7.94953E-02      2.45983E+02      9.61440E+00
  137      6.30126E-02      2.45287E+02      1.04011E+01
  138      5.13407E-02      2.43176E+02      1.15220E+01
  139      4.32965E-02      2.39461E+02      1.51459E+01
  140      4.44795E-02      2.33271E+02      2.01456E+01
  141      3.17823E-02      2.23487E+02      2.37575E+01
  142      2.66562E-02      2.15553E+02      2.17302E+01
  143      2.36593E-02      2.11678E+02      1.69364E+01
  144      2.41325E-02      2.08374E+02      1.13892E+01
  145      2.61830E-02      2.06581E+02      1.16725E+01
  146      2.46845E-02      2.05902E+02      1.09104E+01
  147      1.86120E-02      2.05153E+02      1.10133E+01
  148      1.82965E-02      2.05865E+02      9.51685E+00
  149      1.35647E-02      2.03929E+02      9.59502E+00
  150      1.48265E-02      2.05399E+02      1.05106E+01
  151      1.20662E-02      2.05493E+02      1.12306E+01
  152      8.99054E-03      2.03905E+02      1.11717E+01
  153      7.80757E-03      2.04689E+02      1.21154E+01
  154      5.67823E-03      2.02274E+02      1.29653E+01
  155      6.46688E-03      2.02837E+02      1.10009E+01
  156      4.88959E-03      2.04714E+02      1.49882E+01
  157      4.33754E-03      2.02600E+02      1.82841E+01
  158      2.20820E-03      2.02336E+02      9.44941E+00
  159      2.44479E-03      2.05402E+02      1.22318E+01
  160      2.28707E-03      2.02773E+02      1.03368E+01
  161      2.05047E-03      2.06312E+02      1.42421E+01
  162      1.81388E-03      1.99797E+02      6.10791E+00
  163      1.41956E-03      2.05631E+02      1.02823E+01
  164      8.67508E-04      1.98276E+02      9.25812E+00
  165      1.02524E-03      2.04029E+02      1.41469E+01
  166      9.46372E-04      2.04320E+02      7.30514E+00
  167      5.52050E-04      1.96736E+02      5.56407E+00
  168      5.52050E-04      1.99068E+02      1.00760E+01
  169      6.30915E-04      1.90881E+02      8.35440E+00
  170      3.94322E-04      1.98678E+02      8.19561E+00
  171      6.30915E-04      1.94942E+02      4.68519E+00
  172      4.73186E-04      1.89399E+02      7.79928E+00
  173      7.88644E-05      1.83922E+02      1.00000E+01
  174      3.94322E-04      1.95812E+02      9.43640E+00
  176      7.88644E-05      1.81882E+02      1.00000E+01
  177      7.88644E-05      1.83562E+02      1.00000E+01
  178      7.88644E-05      1.86985E+02      1.00000E+01
