# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 118-Og-286
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  143      8.08028E-02      2.78888E+02      1.97411E+01
  144      8.15927E-02      2.79229E+02      1.96334E+01
  145      8.30262E-02      2.79735E+02      1.91708E+01
  146      7.89889E-02      2.79257E+02      1.85718E+01
  147      6.66140E-02      2.78574E+02      1.90437E+01
  148      5.72816E-02      2.77256E+02      1.87901E+01
  149      5.31566E-02      2.78330E+02      1.88127E+01
  150      4.61646E-02      2.76635E+02      1.75693E+01
  151      4.11035E-02      2.77186E+02      1.69535E+01
  152      3.58083E-02      2.76214E+02      1.68763E+01
  153      3.06302E-02      2.75372E+02      1.59802E+01
  154      2.59493E-02      2.75442E+02      1.57949E+01
  155      2.25265E-02      2.75495E+02      1.73917E+01
  156      2.11515E-02      2.73871E+02      1.77268E+01
  157      2.01861E-02      2.72708E+02      1.56633E+01
  158      1.69387E-02      2.72948E+02      1.59203E+01
  159      1.41888E-02      2.70242E+02      1.77765E+01
  160      1.32233E-02      2.69776E+02      1.54227E+01
  161      1.36622E-02      2.68687E+02      1.62295E+01
  162      1.19361E-02      2.66497E+02      1.64730E+01
  163      1.11170E-02      2.66223E+02      1.88298E+01
  164      1.06489E-02      2.64333E+02      1.50511E+01
  165      9.82973E-03      2.64767E+02      2.09486E+01
  166      8.39623E-03      2.64144E+02      1.75663E+01
  167      8.33772E-03      2.61952E+02      1.60097E+01
  168      8.04517E-03      2.61030E+02      1.66709E+01
  169      5.96805E-03      2.58701E+02      2.29084E+01
  170      6.78720E-03      2.60470E+02      1.72576E+01
  171      5.26593E-03      2.55552E+02      2.23791E+01
  172      4.50530E-03      2.59560E+02      2.10505E+01
  173      4.62232E-03      2.57219E+02      2.09427E+01
  174      4.56381E-03      2.55026E+02      1.96564E+01
  175      3.15956E-03      2.50902E+02      2.64504E+01
  176      2.98403E-03      2.52292E+02      2.43840E+01
  177      2.92552E-03      2.55357E+02      2.51569E+01
  178      3.04254E-03      2.57699E+02      3.91369E+01
  179      2.42818E-03      2.55399E+02      2.18371E+01
  180      1.75531E-03      2.56694E+02      1.89184E+01
  181      1.69680E-03      2.55755E+02      1.59493E+01
  182      1.31648E-03      2.54145E+02      1.90137E+01
  183      1.49201E-03      2.53839E+02      1.52239E+01
  184      1.14095E-03      2.55670E+02      2.19208E+01
  185      1.17021E-03      2.47502E+02      2.29745E+01
  186      1.31648E-03      2.53263E+02      2.15178E+01
  187      9.65420E-04      2.55031E+02      1.90193E+01
  188      9.06910E-04      2.53184E+02      1.91975E+01
  189      7.60634E-04      2.65501E+02      1.84914E+01
  190      1.05319E-03      2.62027E+02      1.92603E+01
  191      7.31379E-04      2.58430E+02      1.91557E+01
  192      9.94676E-04      2.54130E+02      1.80119E+01
  193      9.36165E-04      2.55234E+02      1.80023E+01
  194      1.43350E-03      2.44753E+02      3.26938E+01
  195      1.37499E-03      2.52498E+02      2.20114E+01
  196      1.49201E-03      2.49625E+02      2.31173E+01
  197      2.42818E-03      2.53723E+02      2.19727E+01
  198      2.04786E-03      2.44553E+02      1.73462E+01
  199      2.34041E-03      2.44665E+02      2.00340E+01
  200      2.48669E-03      2.39977E+02      2.86032E+01
  201      3.89094E-03      2.42990E+02      1.86913E+01
  202      4.76859E-03      2.37992E+02      1.70127E+01
  203      4.71008E-03      2.38311E+02      1.61227E+01
  204      5.38295E-03      2.36300E+02      1.78911E+01
  205      4.88561E-03      2.33119E+02      1.92593E+01
  206      5.29518E-03      2.33051E+02      1.90745E+01
  207      5.44146E-03      2.32198E+02      2.05605E+01
  208      5.44146E-03      2.26726E+02      1.93583E+01
  209      3.71541E-03      2.26138E+02      2.00228E+01
  210      2.60371E-03      2.23699E+02      1.91398E+01
  211      2.45743E-03      2.15969E+02      2.20378E+01
  212      1.37499E-03      2.22430E+02      1.62650E+01
  213      1.11170E-03      2.20646E+02      2.80659E+01
  214      6.72869E-04      2.16133E+02      1.28324E+01
  215      2.92552E-04      2.11594E+02      9.94215E+00
  216      2.92552E-04      2.15135E+02      1.92087E+01
  217      1.46276E-04      2.00080E+02      1.37189E+01
  218      8.77655E-05      2.03959E+02      1.00000E+01
  224      2.92552E-05      1.89645E+02      1.00000E+01
