# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 118-Og-294
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  147      5.06796E-02      2.81805E+02      2.10846E+01
  148      4.53096E-02      2.84699E+02      1.63964E+01
  149      5.16865E-02      2.85389E+02      1.85392E+01
  150      5.05118E-02      2.86837E+02      1.84751E+01
  151      3.79258E-02      2.86932E+02      1.54443E+01
  152      4.22890E-02      2.82862E+02      1.61586E+01
  153      4.01074E-02      2.85240E+02      1.73643E+01
  154      3.35627E-02      2.84271E+02      1.82681E+01
  155      3.32271E-02      2.81725E+02      1.55842E+01
  156      2.50042E-02      2.81738E+02      2.38716E+01
  157      1.91307E-02      2.80045E+02      2.09159E+01
  158      1.71170E-02      2.78828E+02      2.98222E+01
  159      1.39285E-02      2.69956E+02      2.14621E+01
  160      9.90099E-03      2.69278E+02      3.04080E+01
  161      9.22974E-03      2.74767E+02      1.67745E+01
  162      5.70566E-03      2.66923E+02      2.18663E+01
  163      4.86659E-03      2.68207E+02      1.52297E+01
  164      6.04128E-03      2.59808E+02      2.20740E+01
  165      6.37691E-03      2.63132E+02      2.40132E+01
  166      5.03440E-03      2.58587E+02      2.02252E+01
  167      5.70566E-03      2.68859E+02      2.65410E+01
  168      6.20910E-03      2.62057E+02      1.60583E+01
  169      6.71254E-03      2.50146E+02      1.99677E+01
  170      4.19533E-03      2.52656E+02      1.60541E+01
  171      5.03440E-03      2.45952E+02      1.88470E+01
  172      7.04816E-03      2.53456E+02      2.95628E+01
  173      5.70566E-03      2.51340E+02      2.42982E+01
  174      5.37003E-03      2.52462E+02      1.98175E+01
  175      5.37003E-03      2.46606E+02      2.29655E+01
  176      7.38379E-03      2.49403E+02      3.04853E+01
  177      7.04816E-03      2.49580E+02      2.10928E+01
  178      8.72630E-03      2.48978E+02      1.94735E+01
  179      7.04816E-03      2.43042E+02      1.73095E+01
  180      3.02064E-03      2.49250E+02      1.93561E+01
  181      5.53784E-03      2.48412E+02      2.10706E+01
  182      5.87347E-03      2.46569E+02      2.04427E+01
  183      4.36315E-03      2.57649E+02      1.98209E+01
  184      5.37003E-03      2.51040E+02      1.96555E+01
  185      4.19533E-03      2.58524E+02      1.93518E+01
  186      4.19533E-03      2.50848E+02      2.00160E+01
  187      4.02752E-03      2.63528E+02      1.12633E+01
  188      3.18845E-03      2.72549E+02      2.42852E+01
  189      4.69877E-03      2.66539E+02      1.56989E+01
  190      5.03440E-03      2.62341E+02      1.45884E+01
  191      4.86659E-03      2.58360E+02      1.86234E+01
  192      4.86659E-03      2.58879E+02      1.62417E+01
  193      4.36315E-03      2.67135E+02      2.15162E+01
  194      6.54472E-03      2.62394E+02      1.62120E+01
  195      6.54472E-03      2.59413E+02      1.56563E+01
  196      9.22974E-03      2.56954E+02      2.89890E+01
  197      6.71254E-03      2.60967E+02      1.20083E+01
  198      1.12435E-02      2.60113E+02      1.91529E+01
  199      1.51032E-02      2.51061E+02      3.20959E+01
  200      1.59423E-02      2.55697E+02      1.90157E+01
  201      1.89629E-02      2.53919E+02      1.53038E+01
  202      2.18157E-02      2.57099E+02      1.72113E+01
  203      2.53398E-02      2.56600E+02      1.52342E+01
  204      2.13123E-02      2.50794E+02      2.11782E+01
  205      2.29904E-02      2.48337E+02      2.06935E+01
  206      2.58433E-02      2.46196E+02      1.80787E+01
  207      2.28226E-02      2.44440E+02      2.69261E+01
  208      2.80248E-02      2.39593E+02      2.02524E+01
  209      2.46686E-02      2.36017E+02      1.93772E+01
  210      1.74526E-02      2.32504E+02      2.07498E+01
  211      1.54388E-02      2.25870E+02      2.56189E+01
  212      9.90099E-03      2.26884E+02      1.63979E+01
  213      9.06192E-03      2.27375E+02      1.26536E+01
  214      4.86659E-03      2.19948E+02      1.91189E+01
  215      4.19533E-03      2.22043E+02      1.67396E+01
  216      1.51032E-03      2.14091E+02      1.91147E+01
  217      1.00688E-03      2.13956E+02      1.18789E+01
  218      1.67813E-04      2.14347E+02      1.00000E+01
  221      3.35627E-04      2.12150E+02      1.00000E+01
  223      1.67813E-04      2.14154E+02      1.00000E+01
