# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 118-Og-282
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  141      6.85044E-02      2.77199E+02      1.83115E+01
  142      7.15515E-02      2.77648E+02      1.79678E+01
  143      7.05657E-02      2.77896E+02      1.81331E+01
  144      7.09062E-02      2.77010E+02      1.74050E+01
  145      6.52244E-02      2.76792E+02      1.82297E+01
  146      6.02237E-02      2.76587E+02      1.84255E+01
  147      5.46315E-02      2.75989E+02      1.79388E+01
  148      5.07600E-02      2.75764E+02      1.79426E+01
  149      4.89138E-02      2.75022E+02      1.84329E+01
  150      4.26943E-02      2.74943E+02      1.74123E+01
  151      3.92171E-02      2.73335E+02      1.78434E+01
  152      3.40909E-02      2.73006E+02      1.77217E+01
  153      3.07033E-02      2.72685E+02      1.77834E+01
  154      2.83195E-02      2.71582E+02      1.70872E+01
  155      2.62403E-02      2.71056E+02      1.73882E+01
  156      2.46451E-02      2.71039E+02      1.59044E+01
  157      2.19207E-02      2.69679E+02      1.70458E+01
  158      2.05585E-02      2.69561E+02      1.69186E+01
  159      1.95189E-02      2.67980E+02      1.75473E+01
  160      1.72964E-02      2.66759E+02      1.60504E+01
  161      1.61493E-02      2.66910E+02      1.66849E+01
  162      1.40880E-02      2.66686E+02      1.57892E+01
  163      1.19730E-02      2.65130E+02      1.55991E+01
  164      1.12561E-02      2.65245E+02      1.53246E+01
  165      1.13457E-02      2.65127E+02      1.62031E+01
  166      9.55334E-03      2.62733E+02      1.60129E+01
  167      6.99025E-03      2.59966E+02      1.85978E+01
  168      5.96860E-03      2.64395E+02      1.70119E+01
  169      5.17995E-03      2.60880E+02      1.69585E+01
  170      4.44508E-03      2.58691E+02      1.92292E+01
  171      4.24792E-03      2.61181E+02      1.76558E+01
  172      3.38758E-03      2.61954E+02      2.05534E+01
  173      3.01118E-03      2.58911E+02      2.10945E+01
  174      2.86779E-03      2.61671E+02      2.06395E+01
  175      2.09707E-03      2.62584E+02      2.12858E+01
  176      1.63106E-03      2.57005E+02      1.92082E+01
  177      1.55936E-03      2.56782E+02      3.18101E+01
  178      1.16504E-03      2.56438E+02      3.57380E+01
  179      1.27258E-03      2.59799E+02      3.00463E+01
  180      9.32033E-04      2.52260E+02      3.68258E+01
  181      7.70720E-04      2.52977E+02      3.41142E+01
  182      6.81101E-04      2.51623E+02      1.65830E+01
  183      4.12245E-04      2.50353E+02      2.11397E+01
  184      4.12245E-04      2.53929E+02      1.43718E+01
  185      3.04703E-04      2.55041E+02      1.83618E+01
  186      1.79237E-04      2.63355E+02      1.76191E+01
  187      2.86779E-04      2.51034E+02      2.43821E+01
  188      2.33008E-04      2.45226E+02      1.92326E+01
  189      2.15085E-04      2.55721E+02      2.17816E+01
  190      1.79237E-04      2.42557E+02      2.18163E+01
  191      2.68856E-04      2.51509E+02      1.69302E+01
  192      2.50932E-04      2.61284E+02      1.89840E+01
  193      2.50932E-04      2.50476E+02      8.72221E+00
  194      2.33008E-04      2.54110E+02      1.31644E+01
  195      4.66017E-04      2.49445E+02      1.66287E+01
  196      5.19788E-04      2.56059E+02      2.90825E+01
  197      6.27330E-04      2.41046E+02      2.88463E+01
  198      3.94322E-04      2.41527E+02      1.66651E+01
  199      5.19788E-04      2.40759E+02      2.92527E+01
  200      3.94322E-04      2.36837E+02      1.24770E+01
  201      5.01864E-04      2.42469E+02      1.43463E+01
  202      4.66017E-04      2.30805E+02      1.29132E+01
  203      6.81101E-04      2.33227E+02      1.65656E+01
  204      6.63178E-04      2.36536E+02      3.20126E+01
  205      7.70720E-04      2.29958E+02      1.22881E+01
  206      7.34872E-04      2.35849E+02      2.61041E+01
  207      5.37711E-04      2.28158E+02      1.62317E+01
  208      5.01864E-04      2.26589E+02      1.26343E+01
  209      4.66017E-04      2.23004E+02      1.19976E+01
  210      4.12245E-04      2.18502E+02      1.31160E+01
  211      4.48093E-04      2.22802E+02      1.48010E+01
  212      2.68856E-04      2.21907E+02      2.14998E+01
  213      1.61313E-04      2.18160E+02      1.06018E+01
  214      1.25466E-04      2.12378E+02      1.20838E+01
  215      3.58474E-05      2.18975E+02      1.00000E+01
  216      1.79237E-05      2.20329E+02      1.00000E+01
