# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 102-No-284
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  142      1.39296E-01      2.26599E+02      8.12007E+00
  143      1.46571E-01      2.26777E+02      8.60472E+00
  144      1.52776E-01      2.26610E+02      8.61134E+00
  145      1.46999E-01      2.26125E+02      8.68223E+00
  146      1.03081E-01      2.25786E+02      8.46049E+00
  147      7.55323E-02      2.25123E+02      9.14239E+00
  148      5.62212E-02      2.25251E+02      8.95248E+00
  149      4.47737E-02      2.24159E+02      9.32442E+00
  150      3.64288E-02      2.23906E+02      9.22902E+00
  151      2.24136E-02      2.24574E+02      9.01036E+00
  152      1.28383E-02      2.17931E+02      2.50020E+01
  153      8.29143E-03      2.11259E+02      2.68876E+01
  154      6.09821E-03      1.97092E+02      3.11492E+01
  155      3.53054E-03      2.08641E+02      3.63595E+01
  156      4.76089E-03      1.90654E+02      2.30894E+01
  157      2.24671E-03      1.95087E+02      1.49461E+01
  158      1.87226E-03      1.90207E+02      1.30448E+01
  159      1.55130E-03      1.93306E+02      1.11450E+01
  160      1.33733E-03      1.94191E+02      9.11099E+00
  161      2.03274E-03      1.87035E+02      1.91283E+01
  162      1.01637E-03      1.91722E+02      1.07759E+01
  163      1.28383E-03      1.93253E+02      1.09720E+01
  164      1.28383E-03      1.89822E+02      1.57440E+01
  165      1.12336E-03      1.91785E+02      1.49898E+01
  166      1.01637E-03      1.91206E+02      9.13034E+00
  167      1.01637E-03      1.89243E+02      1.91636E+01
  168      1.06986E-03      1.91868E+02      1.04540E+01
  169      1.01637E-03      1.80842E+02      7.34500E+00
  170      1.12336E-03      1.93002E+02      1.38397E+01
  171      7.48903E-04      1.82517E+02      1.00832E+01
  172      1.17685E-03      1.83844E+02      1.83209E+01
  173      6.95410E-04      1.84714E+02      1.12036E+01
  174      1.17685E-03      1.86123E+02      6.14649E+00
  175      1.06986E-03      1.80681E+02      7.11044E+00
  176      7.48903E-04      1.80720E+02      7.12427E+00
  177      6.41917E-04      1.83696E+02      1.16829E+01
  178      7.48903E-04      1.81482E+02      1.32412E+01
  179      5.88424E-04      1.77938E+02      7.29487E+00
  180      5.34931E-04      1.70901E+02      1.44224E+01
  181      5.88424E-04      1.72598E+02      1.02434E+01
  182      5.34931E-04      1.77097E+02      1.19499E+01
  183      4.27945E-04      1.71895E+02      9.04934E+00
  184      3.74452E-04      1.89777E+02      1.19711E+01
  185      5.34931E-04      1.78236E+02      1.27761E+01
  186      4.81438E-04      1.65708E+02      5.82082E+00
  187      4.27945E-04      1.81347E+02      2.41163E+01
  188      2.67465E-04      1.81696E+02      9.45882E+00
  189      4.27945E-04      2.00484E+02      1.21140E+01
  190      5.34931E-04      1.95865E+02      1.54216E+01
  191      5.88424E-04      1.90867E+02      1.92969E+01
  192      3.74452E-04      1.91541E+02      1.13911E+01
  193      6.95410E-04      1.89352E+02      1.10640E+01
  194      8.02396E-04      1.95494E+02      9.79284E+00
  195      1.33733E-03      1.82866E+02      1.81050E+01
  196      1.23034E-03      1.94399E+02      1.12535E+01
  197      1.01637E-03      1.87252E+02      1.37500E+01
  198      9.09383E-04      1.88995E+02      7.49106E+00
  199      6.95410E-04      1.87624E+02      9.90282E+00
  200      4.27945E-04      1.82524E+02      1.47756E+01
  201      1.60479E-04      1.81999E+02      1.00000E+01
  202      3.74452E-04      1.79824E+02      1.54133E+01
  203      5.34931E-05      1.63379E+02      1.00000E+01
