# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 102-No-260
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  130      6.95634E-02      2.42233E+02      7.38375E+00
  131      6.96691E-02      2.41909E+02      7.97024E+00
  132      6.95634E-02      2.42161E+02      8.46272E+00
  133      6.88233E-02      2.41913E+02      8.18495E+00
  134      5.37055E-02      2.40092E+02      8.55603E+00
  135      5.39169E-02      2.37748E+02      1.09080E+01
  136      4.59879E-02      2.35922E+02      1.41978E+01
  137      4.95824E-02      2.32231E+02      1.99639E+01
  138      4.96881E-02      2.25050E+02      2.21891E+01
  139      4.01734E-02      2.12722E+02      2.08555E+01
  140      3.92219E-02      2.08930E+02      1.63795E+01
  141      4.44022E-02      2.04854E+02      1.14377E+01
  142      4.37678E-02      2.01892E+02      8.99868E+00
  143      5.45512E-02      2.01588E+02      9.06030E+00
  144      4.73623E-02      2.01363E+02      1.01800E+01
  145      3.80590E-02      2.01476E+02      8.51736E+00
  146      3.08701E-02      1.99730E+02      8.53841E+00
  147      2.80156E-02      2.00376E+02      1.09641E+01
  148      2.43155E-02      1.98295E+02      8.06293E+00
  149      1.52236E-02      1.99201E+02      1.15389E+01
  150      1.11005E-02      1.99858E+02      1.13213E+01
  151      9.09187E-03      1.98847E+02      1.95111E+01
  152      6.23745E-03      1.97461E+02      1.12932E+01
  153      4.86309E-03      1.98472E+02      8.68269E+00
  154      5.49741E-03      1.98456E+02      2.19182E+01
  155      3.91162E-03      1.98920E+02      1.10662E+01
  156      3.38302E-03      1.99517E+02      1.03653E+01
  157      3.17158E-03      1.98884E+02      8.57772E+00
  158      2.22011E-03      1.95893E+02      1.27429E+01
  159      1.90295E-03      1.98664E+02      2.40024E+01
  160      1.79723E-03      1.93360E+02      1.44314E+01
  161      1.37435E-03      1.98796E+02      1.00085E+01
  162      2.00867E-03      1.93341E+02      2.20222E+01
  163      1.16291E-03      1.95594E+02      9.09311E+00
  164      1.58579E-03      1.97642E+02      1.01488E+01
  165      9.51475E-04      1.89319E+02      9.72064E+00
  166      6.34317E-04      1.80087E+02      1.30820E+01
  167      4.22878E-04      1.88921E+02      1.00000E+01
  168      5.28597E-04      1.87933E+02      3.98134E+00
  169      5.28597E-04      1.88490E+02      6.67703E+00
  170      1.05719E-04      1.86505E+02      1.00000E+01
  171      2.11439E-04      1.85808E+02      1.00000E+01
  172      4.22878E-04      1.85053E+02      1.00000E+01
  173      1.05719E-04      1.84117E+02      1.00000E+01
  174      1.05719E-04      1.82833E+02      1.00000E+01
  175      2.11439E-04      1.80979E+02      1.00000E+01
