# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 102-No-280
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  140      1.74803E-01      2.30042E+02      8.15998E+00
  141      1.66739E-01      2.30069E+02      7.60100E+00
  142      1.82260E-01      2.29977E+02      8.05207E+00
  143      1.64658E-01      2.29384E+02      7.71606E+00
  144      9.83265E-02      2.29887E+02      8.66230E+00
  145      6.02619E-02      2.29619E+02      8.73499E+00
  146      3.65907E-02      2.29181E+02      9.36386E+00
  147      2.76598E-02      2.28164E+02      8.48221E+00
  148      1.78618E-02      2.28114E+02      7.92310E+00
  149      9.79797E-03      2.21911E+02      2.83780E+01
  150      5.37588E-03      2.10062E+02      1.73296E+01
  151      4.07526E-03      2.00304E+02      1.73457E+01
  152      2.68794E-03      1.98323E+02      1.28530E+01
  153      2.86135E-03      1.97270E+02      1.61859E+01
  154      2.86135E-03      1.93320E+02      1.21603E+01
  155      1.99428E-03      1.93995E+02      1.49672E+01
  156      1.38732E-03      1.95777E+02      1.83553E+01
  157      1.47403E-03      1.96162E+02      1.19258E+01
  158      1.56074E-03      1.92294E+02      8.86849E+00
  159      1.21391E-03      1.93164E+02      1.03099E+01
  160      1.04049E-03      1.98418E+02      7.81718E+00
  161      1.64745E-03      1.90343E+02      9.40459E+00
  162      1.30062E-03      1.91479E+02      1.09129E+01
  163      6.93662E-04      1.90277E+02      1.14435E+01
  164      9.53785E-04      1.92675E+02      1.22269E+01
  165      7.80369E-04      1.90692E+02      1.05093E+01
  166      1.56074E-03      1.97581E+02      1.64891E+01
  167      1.56074E-03      1.88902E+02      8.53025E+00
  168      1.21391E-03      1.92827E+02      8.32984E+00
  169      1.12720E-03      1.83721E+02      1.15645E+01
  170      8.67077E-04      1.89590E+02      1.32464E+01
  171      9.53785E-04      1.91533E+02      9.22920E+00
  172      1.47403E-03      1.86520E+02      1.23436E+01
  173      1.04049E-03      1.77275E+02      1.27128E+01
  174      8.67077E-04      1.90070E+02      1.24003E+01
  175      1.21391E-03      1.88921E+02      9.47762E+00
  176      1.04049E-03      1.83577E+02      2.06968E+01
  177      3.46831E-04      1.84473E+02      1.00000E+01
  178      2.60123E-04      1.84289E+02      1.00000E+01
  179      7.80369E-04      1.72736E+02      1.04189E+01
  180      8.67077E-04      1.81858E+02      1.11790E+01
  181      6.06954E-04      1.75069E+02      5.40385E+00
  182      8.67077E-05      1.83990E+02      1.00000E+01
  183      4.33539E-04      1.84324E+02      2.21934E+01
  184      1.73415E-04      1.84220E+02      1.00000E+01
  185      3.46831E-04      1.84454E+02      1.00000E+01
  186      2.60123E-04      1.84773E+02      1.00000E+01
  187      2.60123E-04      1.85177E+02      1.00000E+01
  188      5.20246E-04      1.76171E+02      1.39538E+01
  189      1.73415E-04      1.86220E+02      1.00000E+01
  190      8.67077E-05      1.86840E+02      1.00000E+01
  191      7.80369E-04      1.90665E+02      1.67178E+01
  192      9.53785E-04      1.99902E+02      1.04116E+01
  193      1.21391E-03      1.95202E+02      8.73381E+00
  194      1.04049E-03      1.88057E+02      1.77631E+01
  195      1.47403E-03      1.90923E+02      1.66981E+01
  196      9.53785E-04      1.93713E+02      9.25476E+00
  197      1.21391E-03      1.86278E+02      1.11736E+01
  198      7.80369E-04      1.82344E+02      1.19919E+01
  199      8.67077E-04      1.86569E+02      1.15822E+01
  200      4.33539E-04      1.85287E+02      8.35841E+00
  201      5.20246E-04      1.74887E+02      9.43695E+00
  202      6.93662E-04      1.69884E+02      1.23472E+01
  203      8.67077E-05      1.79271E+02      1.00000E+01
