# Source                  : 4D Langevin model
# Author                  : K. Fujio et al.
# Institute               : Tokyo Institute of Technology
# Reference               : In preparation (Accepted in J. Nucl. Sci. Technol)
# doi                     : https://doi.org/10.48550/arXiv.2309.12653
# Description             : Y(A, TKE, dTKE) by superposing ST1 and ST2 modes.
# License                 : CC BY-SA-4.0
# Compound                : 94-Pu-240
# Excitation Energy (MeV) : 12.0 MeV
#  A        Yield            Mean TKE         dTKE
   120      6.62092E-03      1.61203E+02      1.28812E+01
   121      6.24999E-03      1.61926E+02      1.41344E+01
   122      7.04934E-03      1.62063E+02      1.42896E+01
   123      7.20214E-03      1.64351E+02      1.41619E+01
   124      8.39017E-03      1.64377E+02      1.43973E+01
   125      8.90264E-03      1.67166E+02      1.43968E+01
   126      1.02443E-02      1.69767E+02      1.54934E+01
   127      1.22480E-02      1.72409E+02      1.59334E+01
   128      1.47457E-02      1.75944E+02      1.64195E+01
   129      1.86115E-02      1.79031E+02      1.60813E+01
   130      2.48708E-02      1.81552E+02      1.56479E+01
   131      3.24342E-02      1.83938E+02      1.47288E+01
   132      4.11666E-02      1.85160E+02      1.41513E+01
   133      4.84043E-02      1.85431E+02      1.37845E+01
   134      5.58322E-02      1.84902E+02      1.32774E+01
   135      5.93089E-02      1.83902E+02      1.31473E+01
   136      5.90171E-02      1.82227E+02      1.28104E+01
   137      5.84271E-02      1.81025E+02      1.24718E+01
   138      5.62068E-02      1.79433E+02      1.22343E+01
   139      5.35651E-02      1.77595E+02      1.20705E+01
   140      5.37672E-02      1.76198E+02      1.19084E+01
   141      5.03804E-02      1.75163E+02      1.13869E+01
   142      4.63768E-02      1.74076E+02      1.12397E+01
   143      4.30020E-02      1.72909E+02      1.13957E+01
   144      3.71520E-02      1.71837E+02      1.12986E+01
   145      3.30592E-02      1.70618E+02      1.15857E+01
   146      2.85013E-02      1.70169E+02      1.14366E+01
   147      2.39874E-02      1.68712E+02      1.13795E+01
   148      1.92715E-02      1.68331E+02      1.14096E+01
   149      1.59649E-02      1.67005E+02      1.18981E+01
   150      1.37934E-02      1.66079E+02      1.13383E+01
   151      1.03660E-02      1.65005E+02      1.18409E+01
   152      8.62209E-03      1.64123E+02      1.15877E+01
   153      6.74923E-03      1.63346E+02      1.20990E+01
   154      5.41755E-03      1.61319E+02      1.17524E+01
   155      4.15421E-03      1.60244E+02      1.19377E+01
   156      3.09504E-03      1.58458E+02      1.18718E+01
   157      2.68831E-03      1.57563E+02      1.16976E+01
   158      1.93071E-03      1.55776E+02      1.15985E+01
   159      1.53484E-03      1.55507E+02      1.17288E+01
   160      1.07103E-03      1.52854E+02      1.17654E+01
   161      7.71104E-04      1.53625E+02      1.28217E+01
   162      6.07224E-04      1.51005E+02      1.09448E+01
   163      4.10203E-04      1.52462E+02      1.03055E+01
   164      2.73743E-04      1.47665E+02      1.14065E+01
   165      2.17072E-04      1.48024E+02      1.00828E+01
   166      1.46897E-04      1.44870E+02      9.24157E+00
   167      1.70426E-04      1.44882E+02      8.33054E+00
   168      1.70426E-04      1.41529E+02      8.95162E+00
   169      2.00501E-05      1.44000E+02      7.00000E+00
   170      2.00501E-05      1.41500E+02      5.00000E-01
   171      5.01253E-05      1.32800E+02      8.84081E+00
   172      2.00501E-05      1.30500E+02      9.50000E+00
   173      2.00501E-05      1.33000E+02      3.00000E+00
