# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 94-Pu-234
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  117      5.60000E-03      1.63172E+02      8.91668E+00
  118      8.32000E-03      1.61310E+02      1.09749E+01
  119      8.24000E-03      1.59375E+02      1.26618E+01
  120      6.96000E-03      1.60975E+02      1.44323E+01
  121      4.56000E-03      1.64942E+02      1.66323E+01
  122      5.44000E-03      1.75608E+02      2.45820E+01
  123      5.76000E-03      1.66696E+02      1.86486E+01
  124      5.12000E-03      1.76900E+02      2.95132E+01
  125      4.32000E-03      1.78368E+02      2.05292E+01
  126      5.52000E-03      1.85828E+02      2.42885E+01
  127      9.52000E-03      1.85355E+02      1.44485E+01
  128      1.28000E-02      1.88852E+02      1.01094E+01
  129      1.88000E-02      1.89446E+02      8.66838E+00
  130      2.12000E-02      1.89990E+02      8.43912E+00
  131      2.80800E-02      1.90895E+02      7.48772E+00
  132      4.40800E-02      1.91294E+02      8.55707E+00
  133      6.52800E-02      1.92508E+02      7.87298E+00
  134      7.47200E-02      1.91176E+02      7.26433E+00
  135      8.00800E-02      1.90432E+02      7.48656E+00
  136      8.56000E-02      1.89798E+02      7.32700E+00
  137      9.56000E-02      1.89653E+02      7.71251E+00
  138      1.05200E-01      1.89308E+02      7.70887E+00
  139      7.57600E-02      1.87492E+02      7.61854E+00
  140      5.76800E-02      1.86417E+02      7.99968E+00
  141      4.50400E-02      1.84209E+02      8.20692E+00
  142      3.52000E-02      1.83197E+02      7.79946E+00
  143      2.33600E-02      1.81518E+02      8.80895E+00
  144      1.47200E-02      1.81342E+02      9.16272E+00
  145      1.02400E-02      1.78818E+02      1.21239E+01
  146      8.96000E-03      1.75092E+02      1.13676E+01
  147      5.92000E-03      1.70785E+02      1.32965E+01
  148      4.72000E-03      1.69803E+02      1.29064E+01
  149      3.04000E-03      1.63069E+02      1.49943E+01
  150      4.00000E-03      1.67873E+02      1.62182E+01
  151      2.24000E-03      1.65189E+02      1.00987E+01
  152      1.92000E-03      1.64486E+02      1.58886E+01
  153      1.44000E-03      1.60730E+02      1.11031E+01
  154      1.28000E-03      1.64843E+02      8.65889E+00
  155      6.40000E-04      1.61267E+02      7.51593E+00
  156      8.80000E-04      1.52979E+02      2.17573E+01
  157      5.60000E-04      1.58805E+02      9.65145E+00
  158      2.40000E-04      1.57473E+02      1.00000E+01
  159      4.80000E-04      1.54244E+02      1.00158E+01
  160      4.80000E-04      1.59049E+02      1.20528E+01
  161      8.00000E-05      1.53071E+02      1.00000E+01
  162      8.00000E-05      1.51603E+02      1.00000E+01
  163      8.00000E-05      1.50136E+02      1.00000E+01
  168      8.00000E-05      1.42798E+02      1.00000E+01
  171      8.00000E-05      1.38396E+02      1.00000E+01
