# Source                  : 4D Langevin model
# Author                  : K. Fujio et al.
# Institute               : Tokyo Institute of Technology
# Reference               : In preparation (Accepted in J. Nucl. Sci. Technol)
# doi                     : https://doi.org/10.48550/arXiv.2309.12653
# Description             : Y(A, TKE, dTKE) by superposing ST1 and ST2 modes.
# License                 : CC BY-SA-4.0
# Compound                : 94-Pu-240
# Excitation Energy (MeV) : 9.0 MeV
#  A        Yield            Mean TKE         dTKE
   120      4.07701E-03      1.61839E+02      1.41212E+01
   121      4.21899E-03      1.59102E+02      1.30211E+01
   122      4.33054E-03      1.61694E+02      1.33196E+01
   123      4.60736E-03      1.62116E+02      1.44386E+01
   124      5.10013E-03      1.63871E+02      1.45338E+01
   125      6.07733E-03      1.66759E+02      1.59052E+01
   126      6.68166E-03      1.68625E+02      1.46378E+01
   127      8.28587E-03      1.73073E+02      1.55837E+01
   128      1.10439E-02      1.76972E+02      1.65292E+01
   129      1.57886E-02      1.80495E+02      1.56673E+01
   130      2.20927E-02      1.83145E+02      1.54189E+01
   131      2.97303E-02      1.85654E+02      1.44858E+01
   132      3.95393E-02      1.86374E+02      1.33652E+01
   133      5.16835E-02      1.86667E+02      1.31171E+01
   134      5.84212E-02      1.86136E+02      1.26259E+01
   135      6.27749E-02      1.84699E+02      1.26555E+01
   136      6.26835E-02      1.83708E+02      1.26161E+01
   137      6.06727E-02      1.81067E+02      1.21094E+01
   138      5.90355E-02      1.79290E+02      1.19560E+01
   139      5.61277E-02      1.77600E+02      1.18579E+01
   140      5.56181E-02      1.76639E+02      1.11976E+01
   141      5.49660E-02      1.75056E+02      1.07947E+01
   142      4.82760E-02      1.74016E+02      1.07626E+01
   143      4.54124E-02      1.72779E+02      1.09126E+01
   144      4.11922E-02      1.71752E+02      1.05509E+01
   145      3.57437E-02      1.71058E+02      1.12765E+01
   146      2.90197E-02      1.69646E+02      1.12209E+01
   147      2.34764E-02      1.69645E+02      1.11940E+01
   148      2.05908E-02      1.67482E+02      1.11614E+01
   149      1.54566E-02      1.66844E+02      1.12939E+01
   150      1.20621E-02      1.65006E+02      1.05082E+01
   151      1.06190E-02      1.64677E+02      1.18705E+01
   152      8.43138E-03      1.62663E+02      1.06330E+01
   153      6.50744E-03      1.61871E+02      1.11210E+01
   154      5.28088E-03      1.61055E+02      1.19570E+01
   155      4.26254E-03      1.60131E+02      1.13332E+01
   156      3.04373E-03      1.58860E+02      1.17049E+01
   157      2.41553E-03      1.55631E+02      1.23800E+01
   158      1.64476E-03      1.54735E+02      1.01475E+01
   159      1.31843E-03      1.55031E+02      1.08411E+01
   160      1.04699E-03      1.56968E+02      8.80033E+00
   161      6.59216E-04      1.51977E+02      1.26850E+01
   162      4.25357E-04      1.51391E+02      1.14464E+01
   163      3.38855E-04      1.46995E+02      1.26481E+01
   164      3.88369E-04      1.50333E+02      9.79958E+00
   165      1.47950E-04      1.51375E+02      1.36559E+01
   166      2.03432E-04      1.48636E+02      9.90200E+00
   167      7.39751E-05      1.40500E+02      4.33013E+00
   168      9.24689E-05      1.40800E+02      8.28010E+00
   169      1.29456E-04      1.41143E+02      6.79135E+00
   170      3.69876E-05      1.58000E+02      1.00000E+00
   171      3.69876E-05      1.29000E+02      9.00000E+00
   172      3.69876E-05      1.36500E+02      6.50000E+00
   173      3.69876E-05      1.38000E+02      4.00000E+00
   175      5.54813E-05      1.30667E+02      1.34743E+01
