# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 94-Pu-238
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  119      2.48889E-03      1.55902E+02      6.36943E+00
  120      1.06667E-03      1.62841E+02      1.13724E+01
  121      2.13333E-03      1.59194E+02      9.66601E+00
  122      7.11111E-04      1.62981E+02      1.00000E+01
  123      2.13333E-03      1.72601E+02      1.39379E+01
  124      1.77778E-03      1.65374E+02      1.16853E+01
  125      1.95556E-03      1.71171E+02      1.57791E+01
  126      2.84444E-03      1.74712E+02      1.13689E+01
  127      3.55556E-03      1.77688E+02      3.08707E+01
  128      4.97778E-03      1.86191E+02      1.45196E+01
  129      8.17778E-03      1.86379E+02      8.69739E+00
  130      1.77778E-02      1.89525E+02      6.66696E+00
  131      2.79111E-02      1.89411E+02      7.85499E+00
  132      3.43111E-02      1.90102E+02      8.03434E+00
  133      4.71111E-02      1.88452E+02      7.57434E+00
  134      7.80444E-02      1.89605E+02      7.41368E+00
  135      9.97333E-02      1.89153E+02      7.12652E+00
  136      1.17511E-01      1.87927E+02      7.37804E+00
  137      9.65333E-02      1.86860E+02      7.22950E+00
  138      8.62222E-02      1.86362E+02      7.66083E+00
  139      8.67556E-02      1.85443E+02      7.50075E+00
  140      7.98222E-02      1.85368E+02      7.39025E+00
  141      5.86667E-02      1.83181E+02      7.33797E+00
  142      3.75111E-02      1.81779E+02      7.04612E+00
  143      2.63111E-02      1.81107E+02      6.24835E+00
  144      1.83111E-02      1.78568E+02      8.54755E+00
  145      1.70667E-02      1.79703E+02      9.82472E+00
  146      7.11111E-03      1.79803E+02      1.83911E+01
  147      7.28889E-03      1.76308E+02      8.21604E+00
  148      3.91111E-03      1.74098E+02      1.05283E+01
  149      3.91111E-03      1.70859E+02      1.05094E+01
  150      3.20000E-03      1.73226E+02      1.13491E+01
  151      1.60000E-03      1.67122E+02      1.15289E+01
  152      1.60000E-03      1.66530E+02      1.05386E+01
  153      2.84444E-03      1.64950E+02      1.27460E+01
  154      1.42222E-03      1.68175E+02      1.27751E+01
  155      1.42222E-03      1.62920E+02      1.05355E+01
  156      8.88889E-04      1.62290E+02      8.18118E+00
  157      8.88889E-04      1.62664E+02      1.21304E+01
  158      8.88889E-04      1.53487E+02      5.16501E+00
  159      7.11111E-04      1.60014E+02      1.00000E+01
  160      3.55556E-04      1.58724E+02      1.00000E+01
  161      1.77778E-04      1.57434E+02      1.00000E+01
  162      1.77778E-04      1.56144E+02      1.00000E+01
  163      1.77778E-04      1.54854E+02      1.00000E+01
