# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 94-Pu-254
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  127      1.07456E-02      2.05454E+02      1.68101E+01
  128      1.15132E-02      2.09236E+02      1.06618E+01
  129      9.64912E-03      2.09324E+02      1.31425E+01
  130      1.67763E-02      2.06838E+02      1.22374E+01
  131      1.62281E-02      2.10644E+02      2.95986E+01
  132      1.88596E-02      1.98620E+02      2.73104E+01
  133      2.90570E-02      1.88191E+02      1.59708E+01
  134      3.96930E-02      1.84570E+02      9.05976E+00
  135      6.89693E-02      1.83597E+02      8.12870E+00
  136      6.78728E-02      1.83178E+02      8.54183E+00
  137      6.61184E-02      1.81790E+02      8.37362E+00
  138      7.22588E-02      1.81792E+02      7.92986E+00
  139      8.31140E-02      1.80562E+02      8.28028E+00
  140      8.82675E-02      1.79241E+02      7.43300E+00
  141      6.77632E-02      1.78377E+02      7.39294E+00
  142      5.32895E-02      1.77646E+02      7.54342E+00
  143      4.94518E-02      1.77014E+02      7.50348E+00
  144      4.56140E-02      1.76220E+02      7.50062E+00
  145      3.65132E-02      1.75566E+02      7.73616E+00
  146      2.58772E-02      1.74396E+02      8.19185E+00
  147      1.65570E-02      1.75099E+02      7.46256E+00
  148      1.42544E-02      1.73175E+02      7.99769E+00
  149      1.14035E-02      1.70918E+02      8.53220E+00
  150      8.22368E-03      1.71602E+02      8.93523E+00
  151      7.01754E-03      1.71288E+02      1.24584E+01
  152      4.71491E-03      1.71291E+02      1.54833E+01
  153      4.49561E-03      1.64170E+02      9.78986E+00
  154      5.26316E-03      1.69395E+02      8.60278E+00
  155      4.38596E-03      1.68251E+02      1.36181E+01
  156      2.96053E-03      1.73471E+02      1.70534E+01
  157      3.83772E-03      1.68527E+02      1.92945E+01
  158      2.96053E-03      1.71214E+02      1.54629E+01
  159      3.17982E-03      1.68456E+02      8.85083E+00
  160      3.17982E-03      1.65258E+02      8.44494E+00
  161      3.72807E-03      1.61605E+02      1.69404E+01
  162      3.94737E-03      1.67502E+02      1.49852E+01
  163      3.72807E-03      1.64985E+02      7.75339E+00
  164      3.61842E-03      1.65966E+02      8.96061E+00
  165      3.39912E-03      1.64151E+02      1.86712E+01
  166      2.85088E-03      1.64527E+02      1.00024E+01
  167      2.52193E-03      1.58012E+02      1.40138E+01
  168      1.42544E-03      1.64492E+02      1.10689E+01
  169      2.08333E-03      1.63330E+02      7.20349E+00
  170      9.86842E-04      1.58215E+02      5.57675E+00
  171      5.48246E-04      1.59951E+02      9.57680E+00
  172      6.57895E-04      1.56742E+02      5.09891E+00
  173      4.38596E-04      1.55267E+02      1.00000E+01
