# Source                  : 4D Langevin model
# Author                  : K. Fujio et al.
# Institute               : Tokyo Institute of Technology
# Reference               : In preparation (Accepted in J. Nucl. Sci. Technol)
# doi                     : https://doi.org/10.48550/arXiv.2309.12653
# Description             : Y(A, TKE, dTKE) by superposing ST1 and ST2 modes.
# License                 : CC BY-SA-4.0
# Compound                : 94-Pu-240
# Excitation Energy (MeV) : 11.0 MeV
#  A        Yield            Mean TKE         dTKE
   120      6.32210E-03      1.60906E+02      1.30352E+01
   121      5.78418E-03      1.61686E+02      1.38365E+01
   122      6.08313E-03      1.61567E+02      1.35064E+01
   123      6.26137E-03      1.62796E+02      1.41872E+01
   124      6.65389E-03      1.65123E+02      1.46713E+01
   125      7.49634E-03      1.67226E+02      1.49736E+01
   126      9.22863E-03      1.69376E+02      1.53231E+01
   127      1.04313E-02      1.72080E+02      1.56168E+01
   128      1.32738E-02      1.76766E+02      1.62697E+01
   129      1.77281E-02      1.79394E+02      1.63235E+01
   130      2.34911E-02      1.81971E+02      1.56299E+01
   131      3.15582E-02      1.84413E+02      1.45901E+01
   132      4.04439E-02      1.85543E+02      1.42827E+01
   133      4.91712E-02      1.85995E+02      1.34656E+01
   134      5.66112E-02      1.85176E+02      1.31295E+01
   135      6.05310E-02      1.84545E+02      1.28323E+01
   136      5.96449E-02      1.82517E+02      1.29222E+01
   137      5.93261E-02      1.81088E+02      1.25460E+01
   138      5.73401E-02      1.79341E+02      1.20971E+01
   139      5.73716E-02      1.77530E+02      1.17459E+01
   140      5.36867E-02      1.76145E+02      1.17418E+01
   141      5.18456E-02      1.75099E+02      1.12959E+01
   142      4.76617E-02      1.74204E+02      1.12018E+01
   143      4.28995E-02      1.72775E+02      1.11606E+01
   144      3.79782E-02      1.72193E+02      1.10398E+01
   145      3.41423E-02      1.71090E+02      1.14242E+01
   146      2.88468E-02      1.70085E+02      1.14433E+01
   147      2.43267E-02      1.68882E+02      1.15634E+01
   148      1.90528E-02      1.67829E+02      1.14553E+01
   149      1.60058E-02      1.67006E+02      1.13598E+01
   150      1.36117E-02      1.65552E+02      1.13756E+01
   151      1.05030E-02      1.64610E+02      1.15192E+01
   152      8.60225E-03      1.63564E+02      1.19696E+01
   153      6.39939E-03      1.62131E+02      1.17691E+01
   154      5.22628E-03      1.61650E+02      1.17716E+01
   155      4.26324E-03      1.60938E+02      1.20894E+01
   156      3.38335E-03      1.58393E+02      1.28168E+01
   157      2.70194E-03      1.58054E+02      1.24256E+01
   158      1.80753E-03      1.54840E+02      1.23608E+01
   159      1.41947E-03      1.53980E+02      1.27234E+01
   160      1.01167E-03      1.55443E+02      1.12926E+01
   161      7.53851E-04      1.50119E+02      1.14954E+01
   162      6.19149E-04      1.50365E+02      1.03044E+01
   163      4.59110E-04      1.49978E+02      1.12469E+01
   164      2.41141E-04      1.46961E+02      1.10687E+01
   165      2.08548E-04      1.52000E+02      8.94427E+00
   166      1.13695E-04      1.54383E+02      7.38820E+00
   167      1.27446E-04      1.49455E+02      1.25362E+01
   168      1.15860E-04      1.41600E+02      1.04518E+01
   169      8.11018E-05      1.41429E+02      8.05086E+00
   170      9.26878E-05      1.44125E+02      1.16021E+01
   171      6.95159E-05      1.40333E+02      1.11604E+01
   172      6.95159E-05      1.39000E+02      5.00000E+00
   174      2.31720E-05      1.43500E+02      1.50000E+00
   176      2.31720E-05      1.28000E+02      1.10000E+01
