# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 116-Lv-298
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  149      3.57634E-02      2.72083E+02      2.15550E+01
  150      3.61073E-02      2.72282E+02      1.24070E+01
  151      3.64512E-02      2.69525E+02      1.67277E+01
  152      3.61073E-02      2.75800E+02      1.63180E+01
  153      4.29849E-02      2.73800E+02      1.17366E+01
  154      3.95461E-02      2.71540E+02      2.24873E+01
  155      3.54195E-02      2.78333E+02      1.81450E+01
  156      3.92022E-02      2.73846E+02      1.06941E+01
  157      3.85144E-02      2.77455E+02      1.66782E+01
  158      3.61073E-02      2.73895E+02      1.32988E+01
  159      3.06052E-02      2.72634E+02      1.51479E+01
  160      2.37276E-02      2.72504E+02      1.26613E+01
  161      1.65062E-02      2.70382E+02      1.84876E+01
  162      1.23796E-02      2.70145E+02      2.64608E+01
  163      9.97249E-03      2.68875E+02      1.68182E+01
  164      8.94085E-03      2.72221E+02      1.13023E+01
  165      5.84594E-03      2.51913E+02      2.17667E+01
  166      2.75103E-03      2.47981E+02      1.87207E+01
  167      4.81431E-03      2.49961E+02      1.66783E+01
  168      3.09491E-03      2.50196E+02      1.87616E+01
  169      3.43879E-03      2.40298E+02      2.17799E+01
  170      4.47043E-03      2.48716E+02      2.56414E+01
  171      2.40715E-03      2.49315E+02      1.79861E+01
  172      3.78267E-03      2.39806E+02      2.35555E+01
  173      4.12655E-03      2.41129E+02      1.29169E+01
  174      5.84594E-03      2.38359E+02      2.27738E+01
  175      5.84594E-03      2.31900E+02      1.74910E+01
  176      7.56534E-03      2.32477E+02      1.59910E+01
  177      5.84594E-03      2.38176E+02      1.53749E+01
  178      5.50206E-03      2.29829E+02      1.94622E+01
  179      5.50206E-03      2.31839E+02      2.09670E+01
  180      6.18982E-03      2.41492E+02      1.64605E+01
  181      4.81431E-03      2.37682E+02      1.71090E+01
  182      4.47043E-03      2.32077E+02      1.70928E+01
  183      6.18982E-03      2.37809E+02      2.22144E+01
  184      2.40715E-03      2.44458E+02      2.34883E+01
  185      4.47043E-03      2.38568E+02      2.37219E+01
  186      2.40715E-03      2.43295E+02      2.46938E+01
  187      5.15818E-03      2.52004E+02      1.68909E+01
  188      3.78267E-03      2.54570E+02      1.57010E+01
  189      6.18982E-03      2.50207E+02      1.49655E+01
  190      3.09491E-03      2.54942E+02      1.35636E+01
  191      7.22146E-03      2.52711E+02      1.49673E+01
  192      1.13480E-02      2.49294E+02      1.31689E+01
  193      5.50206E-03      2.55392E+02      1.48504E+01
  194      6.87758E-03      2.55498E+02      1.69839E+01
  195      1.16919E-02      2.52015E+02      1.64358E+01
  196      6.87758E-03      2.57804E+02      1.09556E+01
  197      1.78817E-02      2.55527E+02      2.07264E+01
  198      1.23796E-02      2.46860E+02      2.18476E+01
  199      2.06327E-02      2.50477E+02      2.65245E+01
  200      1.85695E-02      2.48270E+02      2.62019E+01
  201      1.99450E-02      2.47705E+02      1.50052E+01
  202      2.47593E-02      2.45500E+02      2.38580E+01
  203      2.75103E-02      2.47673E+02      1.37107E+01
  204      3.61073E-02      2.48029E+02      1.45662E+01
  205      3.43879E-02      2.41216E+02      2.21328E+01
  206      2.88858E-02      2.42894E+02      1.91747E+01
  207      2.47593E-02      2.38855E+02      1.84367E+01
  208      1.99450E-02      2.37935E+02      1.54575E+01
  209      1.96011E-02      2.35082E+02      2.19300E+01
  210      1.40990E-02      2.33579E+02      2.57577E+01
  211      1.47868E-02      2.27883E+02      1.44900E+01
  212      6.87758E-03      2.30763E+02      1.69708E+01
  213      3.43879E-03      2.25165E+02      1.29008E+01
  214      2.06327E-03      2.12397E+02      1.16846E+01
  215      1.71939E-03      2.21128E+02      1.74450E+01
  216      1.03164E-03      2.15921E+02      1.00000E+01
  217      1.03164E-03      2.14355E+02      1.00000E+01
  219      6.87758E-04      2.13257E+02      1.00000E+01
  221      3.43879E-04      2.15917E+02      1.00000E+01
  222      6.87758E-04      2.19104E+02      1.00000E+01
