# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 116-Lv-278
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  139      6.59012E-02      2.70066E+02      1.76336E+01
  140      6.35256E-02      2.71591E+02      1.77515E+01
  141      6.85848E-02      2.71356E+02      1.71602E+01
  142      6.79689E-02      2.72671E+02      1.66123E+01
  143      6.57252E-02      2.71835E+02      1.74098E+01
  144      5.99182E-02      2.70009E+02      1.71723E+01
  145      5.74986E-02      2.68947E+02      1.86577E+01
  146      5.39352E-02      2.68597E+02      1.74546E+01
  147      5.12076E-02      2.68738E+02      1.71935E+01
  148      4.56205E-02      2.67861E+02      2.01483E+01
  149      4.03414E-02      2.67555E+02      1.71704E+01
  150      3.63820E-02      2.65840E+02      1.82415E+01
  151      3.28626E-02      2.65219E+02      1.94908E+01
  152      3.03110E-02      2.65603E+02      1.77278E+01
  153      2.82874E-02      2.64375E+02      1.69409E+01
  154      2.37561E-02      2.60022E+02      1.90213E+01
  155      2.31842E-02      2.58701E+02      1.92327E+01
  156      2.16445E-02      2.60457E+02      1.79706E+01
  157      2.10725E-02      2.57536E+02      1.84187E+01
  158      2.05006E-02      2.59569E+02      1.65550E+01
  159      1.68932E-02      2.56781E+02      1.76502E+01
  160      1.57934E-02      2.55445E+02      1.86310E+01
  161      1.39017E-02      2.55848E+02      1.70401E+01
  162      1.16581E-02      2.53839E+02      1.92355E+01
  163      1.07342E-02      2.53368E+02      1.88521E+01
  164      8.66658E-03      2.54259E+02      1.78580E+01
  165      6.90687E-03      2.52073E+02      2.05502E+01
  166      5.71906E-03      2.53363E+02      2.59112E+01
  167      4.53126E-03      2.53082E+02      2.21049E+01
  168      4.31129E-03      2.53071E+02      2.04888E+01
  169      3.43144E-03      2.49823E+02      2.39710E+01
  170      2.59557E-03      2.49347E+02      3.35200E+01
  171      2.68356E-03      2.54582E+02      1.64771E+01
  172      2.02367E-03      2.48940E+02      2.00758E+01
  173      1.71572E-03      2.55417E+02      1.75015E+01
  174      1.36378E-03      2.51687E+02      1.47245E+01
  175      1.01183E-03      2.44595E+02      1.38978E+01
  176      9.67841E-04      2.52063E+02      1.70741E+01
  177      4.83921E-04      2.41450E+02      1.58736E+01
  178      7.91870E-04      2.41785E+02      1.51285E+01
  179      3.51942E-04      2.49581E+02      1.11219E+01
  180      3.95935E-04      2.43346E+02      1.72294E+01
  181      2.63957E-04      2.44262E+02      1.70714E+01
  182      3.07949E-04      2.29472E+02      1.50194E+01
  183      8.79856E-05      2.42035E+02      1.00000E+01
  184      1.75971E-04      2.41516E+02      1.00000E+01
  185      8.79856E-05      2.40986E+02      1.00000E+01
  186      2.19964E-04      2.27706E+02      1.79311E+01
  187      8.79856E-05      2.39875E+02      1.00000E+01
  188      4.39928E-05      2.39284E+02      1.00000E+01
  189      4.39928E-05      2.38660E+02      1.00000E+01
  190      1.75971E-04      2.37998E+02      1.00000E+01
  192      1.75971E-04      2.36526E+02      1.00000E+01
  193      1.75971E-04      2.35699E+02      1.00000E+01
  194      2.19964E-04      2.39115E+02      1.63159E+01
  195      4.39928E-05      2.33811E+02      1.00000E+01
  196      1.31978E-04      2.32728E+02      1.00000E+01
  197      8.79856E-05      2.31534E+02      1.00000E+01
  198      1.31978E-04      2.30217E+02      1.00000E+01
  199      1.75971E-04      2.28759E+02      1.00000E+01
  200      8.79856E-05      2.27144E+02      1.00000E+01
  201      8.79856E-05      2.25356E+02      1.00000E+01
  202      3.07949E-04      2.26340E+02      1.03498E+01
  203      3.07949E-04      2.25607E+02      1.28372E+01
  204      2.19964E-04      2.10746E+02      1.52589E+01
  205      1.31978E-04      2.16045E+02      1.00000E+01
  206      3.07949E-04      2.07240E+02      9.45181E+00
  207      8.79856E-05      2.09765E+02      1.00000E+01
  208      8.79856E-05      2.06124E+02      1.00000E+01
  209      2.19964E-04      2.12341E+02      1.20361E+01
  210      1.31978E-04      1.97684E+02      1.00000E+01
  211      1.75971E-04      1.92817E+02      1.00000E+01
  212      4.39928E-05      1.87468E+02      1.00000E+01
