# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 116-Lv-286
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  143      9.84680E-02      2.78651E+02      1.94788E+01
  144      9.70340E-02      2.79381E+02      1.92868E+01
  145      9.89460E-02      2.79329E+02      1.93433E+01
  146      9.27320E-02      2.79312E+02      1.89644E+01
  147      7.38749E-02      2.77176E+02      1.89399E+01
  148      5.91286E-02      2.75903E+02      1.86552E+01
  149      4.99749E-02      2.76067E+02      1.68104E+01
  150      4.02954E-02      2.75463E+02      1.69076E+01
  151      3.44638E-02      2.73229E+02      1.73385E+01
  152      2.77240E-02      2.72758E+02      1.55004E+01
  153      2.13427E-02      2.70947E+02      1.51847E+01
  154      1.91200E-02      2.69583E+02      1.51155E+01
  155      1.67539E-02      2.68142E+02      1.60985E+01
  156      1.47702E-02      2.66529E+02      1.48643E+01
  157      1.26431E-02      2.65564E+02      1.48741E+01
  158      1.10896E-02      2.63604E+02      1.57931E+01
  159      8.07820E-03      2.61809E+02      1.87044E+01
  160      8.34110E-03      2.60790E+02      1.59382E+01
  161      7.40900E-03      2.56961E+02      2.05501E+01
  162      7.36120E-03      2.56717E+02      2.13292E+01
  163      7.74360E-03      2.57411E+02      1.99407E+01
  164      6.90710E-03      2.53988E+02      2.09996E+01
  165      6.52470E-03      2.49042E+02      1.77167E+01
  166      6.42910E-03      2.50312E+02      1.77409E+01
  167      6.19010E-03      2.48693E+02      1.58146E+01
  168      5.87940E-03      2.47691E+02      1.78715E+01
  169      5.11460E-03      2.45844E+02      1.63123E+01
  170      4.46930E-03      2.46197E+02      1.97113E+01
  171      4.23030E-03      2.43934E+02      1.73844E+01
  172      4.34980E-03      2.43975E+02      1.87793E+01
  173      3.32210E-03      2.35491E+02      2.20699E+01
  174      3.53720E-03      2.39999E+02      1.94771E+01
  175      3.15480E-03      2.41612E+02      2.14570E+01
  176      2.62900E-03      2.42683E+02      2.78689E+01
  177      2.48560E-03      2.44124E+02      2.57740E+01
  178      1.81640E-03      2.42587E+02      3.50411E+01
  179      1.64910E-03      2.43936E+02      2.57605E+01
  180      1.79250E-03      2.43523E+02      1.49215E+01
  181      1.21890E-03      2.43778E+02      1.69208E+01
  182      1.64910E-03      2.46302E+02      1.86112E+01
  183      1.12330E-03      2.44704E+02      1.80952E+01
  184      1.24280E-03      2.45893E+02      3.74039E+01
  185      1.00380E-03      2.49502E+02      1.70349E+01
  186      9.79900E-04      2.50695E+02      3.14418E+01
  187      9.79900E-04      2.44533E+02      1.80994E+01
  188      1.02770E-03      2.51728E+02      3.47185E+01
  189      1.07550E-03      2.48755E+02      1.89563E+01
  190      9.08200E-04      2.46038E+02      1.70193E+01
  191      1.02770E-03      2.49066E+02      1.84422E+01
  192      1.12330E-03      2.49349E+02      2.57129E+01
  193      8.84300E-04      2.47133E+02      1.80226E+01
  194      1.07550E-03      2.49392E+02      2.53745E+01
  195      1.36230E-03      2.44221E+02      2.13476E+01
  196      1.60130E-03      2.42999E+02      2.51022E+01
  197      2.00760E-03      2.39268E+02      2.23026E+01
  198      2.91580E-03      2.46461E+02      1.81629E+01
  199      2.72460E-03      2.38765E+02      1.69119E+01
  200      3.10700E-03      2.39419E+02      1.64366E+01
  201      4.27810E-03      2.38300E+02      1.22761E+01
  202      6.69200E-03      2.33350E+02      1.54966E+01
  203      7.95870E-03      2.31210E+02      1.67382E+01
  204      8.31720E-03      2.29209E+02      1.59270E+01
  205      8.74740E-03      2.28043E+02      1.58592E+01
  206      1.02053E-02      2.22090E+02      1.56619E+01
  207      1.02292E-02      2.21288E+02      1.51650E+01
  208      1.06594E-02      2.20068E+02      1.55722E+01
  209      8.38890E-03      2.14315E+02      1.43502E+01
  210      4.97120E-03      2.17077E+02      1.77719E+01
  211      3.75230E-03      2.10830E+02      1.88264E+01
  212      3.75230E-03      2.14545E+02      1.38386E+01
  213      2.43780E-03      2.14694E+02      2.03027E+01
  214      1.43400E-03      2.06721E+02      2.66855E+01
  215      7.17000E-04      2.06863E+02      1.38192E+01
  216      3.34600E-04      2.02090E+02      1.20971E+01
  217      1.19500E-04      1.97242E+02      9.85944E+00
  218      9.56000E-05      2.00353E+02      1.00000E+01
  219      7.17000E-05      2.00179E+02      1.00000E+01
  221      2.39000E-05      2.01821E+02      1.00000E+01
