# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 106-Sg-284
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  142      1.52823E-01      2.42558E+02      8.45958E+00
  143      1.62955E-01      2.42369E+02      8.10865E+00
  144      1.58311E-01      2.41974E+02      8.35254E+00
  145      1.52084E-01      2.41287E+02      8.33157E+00
  146      9.54090E-02      2.41908E+02      8.06993E+00
  147      6.84960E-02      2.40983E+02      8.08700E+00
  148      4.78100E-02      2.41118E+02      9.05263E+00
  149      3.46174E-02      2.40930E+02      9.15080E+00
  150      2.57520E-02      2.40690E+02      8.71267E+00
  151      1.25594E-02      2.39661E+02      2.51777E+01
  152      6.96570E-03      2.27775E+02      1.96291E+01
  153      4.85488E-03      2.21487E+02      2.21375E+01
  154      3.58839E-03      2.05556E+02      1.80150E+01
  155      3.79947E-03      2.11424E+02      3.20851E+01
  156      2.21636E-03      2.01970E+02      1.56317E+01
  157      2.00528E-03      2.04337E+02      9.81504E+00
  158      2.21636E-03      2.00409E+02      1.46066E+01
  159      1.58311E-03      2.12106E+02      1.38557E+01
  160      1.47757E-03      2.05740E+02      1.63254E+01
  161      1.05541E-03      1.91746E+02      2.18832E+01
  162      1.16095E-03      2.05812E+02      1.38809E+01
  163      1.16095E-03      2.04988E+02      7.21094E+00
  164      1.68865E-03      1.99530E+02      2.89849E+01
  165      2.42744E-03      1.96927E+02      1.79969E+01
  166      2.00528E-03      2.06214E+02      1.26636E+01
  167      1.79420E-03      2.09113E+02      1.30692E+01
  168      1.79420E-03      1.99776E+02      1.01759E+01
  169      1.47757E-03      1.97878E+02      1.06696E+01
  170      1.05541E-03      2.04352E+02      9.49046E+00
  171      6.33245E-04      1.99718E+02      1.12210E+01
  172      1.16095E-03      1.94959E+02      1.69044E+01
  173      1.05541E-03      2.02132E+02      6.78596E+00
  174      8.44327E-04      1.98796E+02      8.01585E+00
  175      1.37203E-03      2.02380E+02      1.24466E+01
  176      8.44327E-04      2.02091E+02      1.01626E+01
  177      8.44327E-04      1.94718E+02      1.44207E+01
  178      3.16623E-04      1.99184E+02      1.00000E+01
  179      5.27704E-04      1.88257E+02      1.10005E+01
  180      6.33245E-04      1.88065E+02      6.16084E+00
  181      3.16623E-04      2.01423E+02      1.00000E+01
  182      6.33245E-04      1.85733E+02      1.00641E+01
  183      1.05541E-04      2.03064E+02      1.00000E+01
  184      3.16623E-04      2.03894E+02      1.00000E+01
  185      3.16623E-04      2.04713E+02      1.00000E+01
  187      4.22164E-04      2.06267E+02      1.00000E+01
  188      2.11082E-04      2.06975E+02      1.00000E+01
  189      3.16623E-04      2.07617E+02      1.00000E+01
  190      1.05541E-04      2.08177E+02      1.00000E+01
  191      1.05541E-04      2.08638E+02      1.00000E+01
  192      7.38786E-04      2.17649E+02      1.44465E+01
  193      1.05541E-03      2.09605E+02      9.78874E+00
  194      8.44327E-04      2.11905E+02      1.01089E+01
  195      2.00528E-03      2.17871E+02      1.62717E+01
  196      2.21636E-03      2.10406E+02      9.41917E+00
  197      3.06069E-03      2.03532E+02      9.47014E+00
  198      2.74406E-03      2.01924E+02      1.33461E+01
  199      4.22164E-03      2.09655E+02      1.88789E+01
  200      3.58839E-03      1.98534E+02      1.57015E+01
  201      4.96042E-03      1.97506E+02      1.56815E+01
  202      2.63852E-03      2.00635E+02      1.25747E+01
  203      2.11082E-03      2.01936E+02      1.98354E+01
  204      8.44327E-04      1.93011E+02      1.02510E+01
  205      9.49868E-04      1.89450E+02      1.38031E+01
  206      9.49868E-04      1.79002E+02      1.42654E+01
  207      5.27704E-04      1.90040E+02      1.03162E+01
  208      3.16623E-04      1.76342E+02      1.00000E+01
