# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 106-Sg-280
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  140      1.69424E-01      2.46531E+02      8.60520E+00
  141      1.70891E-01      2.46585E+02      8.32288E+00
  142      1.81830E-01      2.46413E+02      7.92386E+00
  143      1.71025E-01      2.46792E+02      8.31948E+00
  144      8.73799E-02      2.45731E+02      8.24560E+00
  145      5.29616E-02      2.46265E+02      7.68548E+00
  146      3.33511E-02      2.46879E+02      9.24648E+00
  147      2.18783E-02      2.44474E+02      8.06785E+00
  148      1.34739E-02      2.44937E+02      2.87271E+01
  149      7.20384E-03      2.33942E+02      2.05287E+01
  150      3.33511E-03      2.20325E+02      2.26847E+01
  151      3.60192E-03      2.13126E+02      2.01006E+01
  152      1.60085E-03      2.05845E+02      2.15749E+01
  153      2.53469E-03      2.11688E+02      1.22056E+01
  154      2.13447E-03      2.10300E+02      1.54504E+01
  155      2.66809E-03      2.09404E+02      1.11447E+01
  156      2.13447E-03      2.02745E+02      1.13074E+01
  157      2.26788E-03      2.07948E+02      1.08479E+01
  158      2.13447E-03      2.02416E+02      1.05208E+01
  159      1.46745E-03      2.04225E+02      1.20564E+01
  160      1.86766E-03      2.12846E+02      2.09801E+01
  161      1.20064E-03      1.99704E+02      1.19536E+01
  162      1.46745E-03      2.01945E+02      1.74655E+01
  163      2.13447E-03      2.06720E+02      1.18267E+01
  164      2.26788E-03      2.04570E+02      9.48462E+00
  165      2.40128E-03      2.07963E+02      1.00311E+01
  166      1.73426E-03      2.00015E+02      1.49616E+01
  167      1.20064E-03      2.01460E+02      8.03705E+00
  168      1.73426E-03      2.03902E+02      8.71721E+00
  169      1.46745E-03      2.00452E+02      1.90588E+01
  170      1.46745E-03      1.98338E+02      1.44176E+01
  171      1.06724E-03      2.05841E+02      1.53547E+01
  172      1.73426E-03      2.02032E+02      1.00196E+01
  173      9.33831E-04      1.99096E+02      1.16402E+01
  174      9.33831E-04      1.94927E+02      1.09067E+01
  175      5.33618E-04      2.01436E+02      1.00000E+01
  176      9.33831E-04      2.02676E+02      1.40320E+01
  177      8.00427E-04      1.89580E+02      9.18711E+00
  178      2.66809E-04      2.03327E+02      1.00000E+01
  179      1.33404E-04      2.03977E+02      1.00000E+01
  180      1.33404E-04      2.04615E+02      1.00000E+01
  181      1.33404E-04      2.05231E+02      1.00000E+01
  182      2.66809E-04      2.05810E+02      1.00000E+01
  184      1.33404E-04      2.06817E+02      1.00000E+01
  187      2.66809E-04      2.07779E+02      1.00000E+01
  188      4.00213E-04      2.07912E+02      1.00000E+01
  189      8.00427E-04      2.16009E+02      7.05588E+00
  190      4.00213E-04      2.07838E+02      1.00000E+01
  191      1.33404E-04      2.07614E+02      1.00000E+01
  192      4.00213E-04      2.07253E+02      1.00000E+01
  193      8.00427E-04      2.09647E+02      1.07355E+01
  194      8.00427E-04      2.17293E+02      8.85197E+00
  195      2.40128E-03      2.04524E+02      1.28550E+01
  196      2.40128E-03      2.01789E+02      9.95316E+00
  197      2.66809E-03      1.98682E+02      1.32611E+01
  198      3.86873E-03      1.98832E+02      1.61389E+01
  199      4.53575E-03      2.00506E+02      1.34625E+01
  200      3.60192E-03      1.92174E+02      1.17107E+01
  201      3.06830E-03      1.98018E+02      1.52336E+01
  202      4.66916E-03      1.96522E+02      1.16956E+01
  203      2.80149E-03      1.91277E+02      2.51307E+01
  204      2.80149E-03      1.89050E+02      2.25245E+01
  205      1.33404E-03      1.82793E+02      1.53908E+01
  206      8.00427E-04      1.92978E+02      9.52603E+00
  207      2.66809E-04      1.79881E+02      1.00000E+01
  208      5.33618E-04      1.76192E+02      1.00000E+01
