# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 106-Sg-268
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  134      1.29066E-01      2.52614E+02      9.42030E+00
  135      1.23255E-01      2.53185E+02      9.45655E+00
  136      1.35180E-01      2.52345E+02      9.12339E+00
  137      1.26349E-01      2.51977E+02      9.58211E+00
  138      9.21579E-02      2.50338E+02      1.02701E+01
  139      6.60427E-02      2.49348E+02      1.06588E+01
  140      5.40418E-02      2.48552E+02      1.15102E+01
  141      3.97766E-02      2.47035E+02      1.24386E+01
  142      3.86444E-02      2.42225E+02      1.58111E+01
  143      2.38509E-02      2.31774E+02      2.25635E+01
  144      1.84165E-02      2.23257E+02      2.72592E+01
  145      1.38878E-02      2.18830E+02      2.28584E+01
  146      1.30576E-02      2.15129E+02      1.44406E+01
  147      1.29066E-02      2.13544E+02      1.49919E+01
  148      1.05668E-02      2.11151E+02      1.25469E+01
  149      1.00385E-02      2.11582E+02      1.05359E+01
  150      1.02649E-02      2.11744E+02      1.32537E+01
  151      9.28372E-03      2.12069E+02      1.19732E+01
  152      9.20824E-03      2.10189E+02      1.36306E+01
  153      9.43467E-03      2.10841E+02      1.10541E+01
  154      8.37799E-03      2.08265E+02      1.38299E+01
  155      7.32131E-03      2.09015E+02      7.88991E+00
  156      6.34010E-03      2.09260E+02      1.68368E+01
  157      5.66080E-03      2.10107E+02      1.80472E+01
  158      5.20794E-03      2.08350E+02      1.78228E+01
  159      4.22673E-03      2.08572E+02      1.28153E+01
  160      2.56623E-03      2.07787E+02      7.84387E+00
  161      2.64171E-03      2.08807E+02      1.30132E+01
  162      2.26432E-03      2.12750E+02      1.04340E+01
  163      1.81146E-03      2.07172E+02      1.58602E+01
  164      1.43407E-03      2.07018E+02      1.96551E+01
  165      9.05729E-04      2.11544E+02      1.22908E+01
  166      8.30251E-04      2.06163E+02      1.40787E+01
  167      8.30251E-04      2.09717E+02      9.19511E+00
  168      1.35859E-03      2.13789E+02      1.86413E+01
  169      7.54774E-04      2.15064E+02      2.01820E+01
  170      5.28342E-04      1.96732E+02      1.45383E+01
  171      1.50955E-04      2.03791E+02      1.00000E+01
  172      2.26432E-04      2.02573E+02      1.00000E+01
  173      2.26432E-04      2.01364E+02      1.00000E+01
  174      2.26432E-04      2.00205E+02      1.00000E+01
  175      3.77387E-04      2.09747E+02      1.28016E+01
  176      2.26432E-04      1.98200E+02      1.00000E+01
  178      7.54774E-05      1.96855E+02      1.00000E+01
