# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 110-Ds-290
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  145      9.42900E-02      2.52145E+02      9.45476E+00
  146      1.03869E-01      2.53558E+02      9.93830E+00
  147      1.11570E-01      2.53196E+02      9.17707E+00
  148      1.12885E-01      2.54212E+02      9.81946E+00
  149      9.07213E-02      2.52622E+02      9.63334E+00
  150      7.83246E-02      2.54015E+02      1.02581E+01
  151      6.06687E-02      2.54079E+02      1.10659E+01
  152      5.89782E-02      2.53730E+02      1.07124E+01
  153      4.80841E-02      2.51951E+02      1.05750E+01
  154      3.70023E-02      2.56335E+02      8.63813E+00
  155      2.12246E-02      2.54150E+02      1.27265E+01
  156      9.95492E-03      2.46366E+02      2.39186E+01
  157      8.82795E-03      2.44882E+02      1.87826E+01
  158      5.44703E-03      2.46606E+02      2.04227E+01
  159      4.50789E-03      2.31522E+02      2.10575E+01
  160      3.56875E-03      2.26018E+02      2.11255E+01
  161      1.69046E-03      2.23695E+02      1.42253E+01
  162      2.81743E-03      2.17909E+02      1.81496E+01
  163      1.50263E-03      2.09131E+02      1.42877E+01
  164      2.06612E-03      2.14098E+02      1.42746E+01
  165      1.69046E-03      2.12663E+02      1.65994E+01
  166      1.31480E-03      2.15684E+02      1.36579E+01
  167      1.69046E-03      2.18823E+02      1.60448E+01
  168      1.69046E-03      2.18490E+02      1.61313E+01
  169      1.69046E-03      2.17507E+02      1.04027E+01
  170      1.87829E-03      2.16394E+02      7.47326E+00
  171      1.31480E-03      2.04029E+02      7.45932E+00
  172      1.87829E-03      2.16103E+02      1.20498E+01
  173      1.50263E-03      2.17010E+02      2.27916E+01
  174      1.31480E-03      2.13294E+02      1.51484E+01
  175      1.50263E-03      2.07112E+02      1.04741E+01
  176      2.06612E-03      2.07504E+02      1.27884E+01
  177      2.25394E-03      2.08827E+02      1.79375E+01
  178      9.39144E-04      2.08149E+02      8.40217E+00
  179      1.31480E-03      2.25987E+02      1.63455E+01
  180      1.31480E-03      2.14385E+02      2.05148E+01
  181      2.06612E-03      1.97106E+02      1.89441E+01
  182      1.31480E-03      2.07973E+02      1.12696E+01
  183      5.63486E-04      2.14859E+02      1.00000E+01
  184      7.51315E-04      2.16215E+02      1.00000E+01
  185      3.75657E-04      2.17590E+02      1.00000E+01
  186      1.87829E-04      2.18954E+02      1.00000E+01
  187      3.75657E-04      2.20280E+02      1.00000E+01
  188      3.75657E-04      2.21539E+02      1.00000E+01
  189      7.51315E-04      2.22704E+02      1.00000E+01
  190      9.39144E-04      2.22599E+02      1.55267E+01
  191      7.51315E-04      2.24644E+02      1.00000E+01
  192      1.31480E-03      2.22409E+02      8.84559E+00
  193      1.69046E-03      2.25816E+02      1.23305E+01
  194      2.44177E-03      2.22620E+02      1.38195E+01
  195      3.19309E-03      2.31050E+02      1.57511E+01
  196      3.19309E-03      2.29960E+02      8.42961E+00
  197      6.01052E-03      2.25008E+02      2.33524E+01
  198      6.01052E-03      2.22919E+02      1.37980E+01
  199      5.82269E-03      2.26919E+02      1.34619E+01
  200      9.39144E-03      2.24754E+02      1.04623E+01
  201      1.10819E-02      2.19849E+02      1.37269E+01
  202      9.39144E-03      2.27002E+02      2.26999E+01
  203      1.23967E-02      2.21798E+02      1.71391E+01
  204      9.57926E-03      2.16790E+02      2.00720E+01
  205      8.45229E-03      2.11948E+02      1.56180E+01
  206      5.25920E-03      2.14642E+02      3.19192E+01
  207      3.75657E-03      2.09664E+02      1.44630E+01
  208      3.00526E-03      1.97046E+02      2.80672E+01
  209      3.00526E-03      2.10480E+02      1.43975E+01
  210      2.06612E-03      2.03104E+02      1.73862E+01
  211      3.75657E-04      1.97025E+02      1.00000E+01
  212      3.75657E-04      1.94750E+02      1.00000E+01
  213      3.75657E-04      1.92813E+02      1.00000E+01
