# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 110-Ds-294
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  147      7.56955E-02      2.49574E+02      9.43323E+00
  148      8.30208E-02      2.49179E+02      9.68973E+00
  149      8.96486E-02      2.49329E+02      9.76845E+00
  150      9.89797E-02      2.49625E+02      9.96449E+00
  151      8.32825E-02      2.49370E+02      9.07390E+00
  152      7.55211E-02      2.50046E+02      9.62310E+00
  153      7.70908E-02      2.50014E+02      9.79481E+00
  154      7.31665E-02      2.50243E+02      9.84788E+00
  155      7.00270E-02      2.50134E+02      8.95652E+00
  156      6.23528E-02      2.50625E+02      1.02805E+01
  157      3.63652E-02      2.50274E+02      9.99634E+00
  158      2.24993E-02      2.50210E+02      1.07789E+01
  159      1.46507E-02      2.51565E+02      1.04288E+01
  160      1.08136E-02      2.50456E+02      1.26523E+01
  161      7.06375E-03      2.47724E+02      2.85652E+01
  162      4.53475E-03      2.39543E+02      1.97214E+01
  163      2.87782E-03      2.28465E+02      2.13521E+01
  164      2.00576E-03      2.28366E+02      2.04953E+01
  165      1.83134E-03      2.17032E+02      1.88534E+01
  166      2.44179E-03      2.18016E+02      1.49812E+01
  167      2.00576E-03      2.17996E+02      2.00599E+01
  168      1.30810E-03      2.14733E+02      1.83368E+01
  169      1.74414E-03      2.19967E+02      1.87937E+01
  170      2.18017E-03      2.15005E+02      1.66477E+01
  171      1.65693E-03      2.13192E+02      1.73567E+01
  172      1.56972E-03      2.12122E+02      1.20617E+01
  173      2.35458E-03      2.12751E+02      2.37840E+01
  174      1.48252E-03      2.08319E+02      2.41369E+01
  175      1.48252E-03      2.10948E+02      1.38373E+01
  176      1.74414E-03      2.07501E+02      8.93931E+00
  177      1.91855E-03      2.12259E+02      1.77893E+01
  178      2.70341E-03      2.06493E+02      1.25650E+01
  179      2.26738E-03      2.05890E+02      2.52002E+01
  180      1.22089E-03      2.09474E+02      1.36174E+01
  181      1.65693E-03      2.09098E+02      1.82732E+01
  182      8.72068E-04      2.16434E+02      1.90681E+01
  183      1.39531E-03      2.04200E+02      1.45264E+01
  184      1.04648E-03      2.13099E+02      1.87943E+01
  185      6.10447E-04      2.18143E+02      2.08973E+01
  186      6.97654E-04      2.16592E+02      2.63433E+01
  187      3.48827E-04      2.18937E+02      1.00000E+01
  188      1.22089E-03      2.28646E+02      1.46120E+01
  189      1.22089E-03      2.22443E+02      1.83508E+01
  190      9.59274E-04      2.30595E+02      2.03910E+01
  191      1.13369E-03      2.23877E+02      1.22000E+01
  192      1.22089E-03      2.22082E+02      1.51333E+01
  193      1.48252E-03      2.32017E+02      1.61967E+01
  194      2.09296E-03      2.26869E+02      9.68825E+00
  195      3.48827E-03      2.26753E+02      1.27099E+01
  196      3.66268E-03      2.28161E+02      1.12960E+01
  197      3.22665E-03      2.25275E+02      1.21049E+01
  198      4.01151E-03      2.19716E+02      1.95002E+01
  199      4.88358E-03      2.27585E+02      2.19673E+01
  200      6.01727E-03      2.25640E+02      1.20621E+01
  201      5.49403E-03      2.21711E+02      1.49517E+01
  202      6.54051E-03      2.20691E+02      1.95083E+01
  203      7.76140E-03      2.17583E+02      1.49822E+01
  204      4.09872E-03      2.25402E+02      2.38873E+01
  205      4.18592E-03      2.14409E+02      1.45551E+01
  206      3.31386E-03      2.11218E+02      2.26984E+01
  207      3.05224E-03      2.11045E+02      1.04775E+01
  208      2.26738E-03      2.07891E+02      1.87726E+01
  209      1.04648E-03      2.06842E+02      1.80009E+01
  210      3.48827E-04      1.99030E+02      1.00000E+01
  211      6.10447E-04      2.00315E+02      1.05069E+01
  212      1.74414E-04      1.93444E+02      1.00000E+01
  213      3.48827E-04      1.91308E+02      1.00000E+01
