# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 100-Fm-274
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  137      1.94311E-01      2.26712E+02      8.11257E+00
  138      1.88341E-01      2.26401E+02      8.03781E+00
  139      2.00037E-01      2.26757E+02      7.95002E+00
  140      1.61357E-01      2.26408E+02      8.00732E+00
  141      9.17951E-02      2.25987E+02      8.09048E+00
  142      5.06183E-02      2.25838E+02      7.72580E+00
  143      2.92380E-02      2.25235E+02      8.95289E+00
  144      1.83956E-02      2.25827E+02      8.61937E+00
  145      1.21825E-02      2.21888E+02      2.41571E+01
  146      5.90851E-03      2.03108E+02      2.01862E+01
  147      3.89840E-03      1.95169E+02      1.55406E+01
  148      2.61924E-03      1.90162E+02      2.18047E+01
  149      2.19285E-03      1.86919E+02      1.25754E+01
  150      2.43650E-03      1.93812E+02      1.09979E+01
  151      2.43650E-03      1.88567E+02      1.06951E+01
  152      2.07102E-03      1.93782E+02      1.09667E+01
  153      1.64464E-03      1.92715E+02      1.11417E+01
  154      1.82737E-03      1.90464E+02      1.45327E+01
  155      1.58372E-03      1.86715E+02      1.17861E+01
  156      1.58372E-03      1.87478E+02      1.69603E+01
  157      9.13687E-04      1.88346E+02      1.59422E+01
  158      1.03551E-03      1.83612E+02      9.23210E+00
  159      1.03551E-03      1.90578E+02      9.87676E+00
  160      6.70037E-04      1.95170E+02      9.79576E+00
  161      1.03551E-03      1.80998E+02      1.07690E+01
  162      1.21825E-03      1.89344E+02      2.04694E+01
  163      5.48212E-04      1.87214E+02      1.02203E+01
  164      1.15734E-03      1.83481E+02      9.07675E+00
  165      1.09642E-03      1.85996E+02      1.24797E+01
  166      1.34007E-03      1.81899E+02      1.02022E+01
  167      1.27916E-03      1.86050E+02      1.65032E+01
  168      4.87300E-04      1.79529E+02      1.08034E+01
  169      1.03551E-03      1.86793E+02      1.72344E+01
  170      1.21825E-03      1.80831E+02      1.78120E+01
  171      8.52775E-04      1.75217E+02      1.62673E+01
  172      3.65475E-04      1.81716E+02      1.02473E+01
  173      6.70037E-04      1.78090E+02      1.34472E+01
  174      4.26387E-04      1.76503E+02      1.34267E+01
  175      4.87300E-04      1.76063E+02      1.22425E+01
  176      3.65475E-04      1.78179E+02      1.04620E+01
  177      3.65475E-04      1.65775E+02      1.25684E+01
  178      3.04562E-04      1.67334E+02      9.53227E+00
  179      4.87300E-04      1.71814E+02      1.43380E+01
  180      4.87300E-04      1.74319E+02      1.59546E+01
  181      1.21825E-04      1.69317E+02      1.00000E+01
  182      3.65475E-04      1.72275E+02      1.97077E+01
  183      1.82737E-04      1.69054E+02      1.00000E+01
  184      1.82737E-04      1.69328E+02      1.00000E+01
  185      1.82737E-04      1.69881E+02      1.00000E+01
  186      2.43650E-04      1.70705E+02      1.00000E+01
  187      3.65475E-04      1.57521E+02      7.38080E+00
  188      4.87300E-04      1.86812E+02      2.43889E+01
  189      3.65475E-04      1.75496E+02      1.38464E+01
  190      4.26387E-04      1.79627E+02      1.70429E+01
  191      4.26387E-04      1.87214E+02      8.11730E+00
  192      1.82737E-04      1.78909E+02      1.00000E+01
  193      1.21825E-04      1.79968E+02      1.00000E+01
  194      6.70037E-04      1.76444E+02      1.14675E+01
  195      3.65475E-04      1.77721E+02      1.12579E+01
  196      6.70037E-04      1.67533E+02      7.89135E+00
  197      2.43650E-04      1.76893E+02      1.00000E+01
  198      4.87300E-04      1.73371E+02      7.16303E+00
  199      6.09125E-05      1.66841E+02      1.00000E+01
  200      3.65475E-04      1.64321E+02      1.36024E+01
  202      1.21825E-04      1.31818E+02      1.00000E+01
