# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 100-Fm-258
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  129      5.62642E-02      2.33184E+02      8.73780E+00
  130      5.78138E-02      2.33685E+02      7.78456E+00
  131      6.49660E-02      2.34202E+02      6.84598E+00
  132      6.17475E-02      2.33422E+02      9.47914E+00
  133      5.88866E-02      2.31835E+02      8.14891E+00
  134      5.13768E-02      2.31632E+02      9.13000E+00
  135      4.81583E-02      2.31186E+02      9.25400E+00
  136      5.10192E-02      2.24687E+02      1.85494E+01
  137      5.38801E-02      2.13395E+02      2.26575E+01
  138      4.80391E-02      2.06069E+02      1.89189E+01
  139      4.74431E-02      1.99352E+02      1.24276E+01
  140      4.81583E-02      1.99457E+02      1.05073E+01
  141      5.35225E-02      1.97788E+02      9.03794E+00
  142      6.01979E-02      1.96902E+02      8.91359E+00
  143      5.07808E-02      1.96974E+02      8.74133E+00
  144      4.12445E-02      1.94819E+02      8.35151E+00
  145      3.36154E-02      1.94382E+02      8.90074E+00
  146      2.74169E-02      1.94790E+02      7.44318E+00
  147      2.16951E-02      1.93868E+02      9.13371E+00
  148      1.45429E-02      1.91273E+02      1.27188E+01
  149      1.09667E-02      1.94432E+02      1.17527E+01
  150      6.31780E-03      1.92661E+02      7.51499E+00
  151      4.64895E-03      1.93666E+02      2.07663E+01
  152      3.69532E-03      1.96692E+02      1.07466E+01
  153      4.05293E-03      1.97558E+02      1.41987E+01
  154      2.38407E-03      1.90432E+02      2.36628E+01
  155      1.66885E-03      1.89985E+02      9.23478E+00
  156      1.66885E-03      1.89428E+02      7.39957E+00
  157      1.07283E-03      1.87509E+02      1.06309E+01
  158      1.54965E-03      1.91769E+02      1.08012E+01
  159      1.90726E-03      1.91617E+02      2.15250E+01
  160      1.07283E-03      1.92571E+02      1.28615E+01
  161      9.53630E-04      1.88835E+02      1.12608E+01
  162      1.78806E-03      1.90692E+02      1.09785E+01
  163      1.07283E-03      1.94907E+02      1.00606E+01
  164      8.34426E-04      1.87683E+02      1.23534E+01
  165      9.53630E-04      1.90580E+02      9.01466E+00
  166      3.57611E-04      1.89548E+02      1.00000E+01
  167      4.76815E-04      1.89188E+02      1.00000E+01
  168      7.15222E-04      1.85512E+02      4.83731E+00
  169      2.38407E-04      1.87420E+02      1.00000E+01
  170      2.38407E-04      1.85595E+02      1.00000E+01
  171      2.38407E-04      1.82765E+02      1.00000E+01
  172      2.38407E-04      1.78555E+02      1.00000E+01
  173      1.19204E-04      1.72514E+02      1.00000E+01
