# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 100-Fm-246
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  123      3.54890E-03      1.82563E+02      9.60163E+00
  124      1.38013E-03      1.79140E+02      7.28610E+00
  125      3.54890E-03      1.94999E+02      1.89836E+01
  126      3.35174E-03      1.85141E+02      1.58407E+01
  127      4.73186E-03      1.90688E+02      1.78978E+01
  128      7.88644E-03      1.91805E+02      1.45122E+01
  129      9.06940E-03      1.97159E+02      1.78563E+01
  130      1.26183E-02      1.98483E+02      2.35013E+01
  131      1.89274E-02      2.01417E+02      1.65962E+01
  132      2.18849E-02      2.01815E+02      1.08913E+01
  133      3.09543E-02      2.04021E+02      1.12512E+01
  134      4.83044E-02      2.05029E+02      1.15559E+01
  135      7.09779E-02      2.03819E+02      1.04861E+01
  136      8.12303E-02      2.03505E+02      9.87479E+00
  137      7.82729E-02      2.04472E+02      1.19427E+01
  138      8.47792E-02      2.04005E+02      9.69361E+00
  139      8.33991E-02      2.03344E+02      1.02651E+01
  140      9.36514E-02      2.02930E+02      8.77123E+00
  141      6.97950E-02      2.01979E+02      1.00660E+01
  142      5.34306E-02      2.02079E+02      1.04099E+01
  143      5.10647E-02      2.02591E+02      9.40335E+00
  144      4.12066E-02      2.01494E+02      1.34548E+01
  145      2.95741E-02      2.00093E+02      9.86259E+00
  146      1.43927E-02      2.01646E+02      1.07794E+01
  147      1.63644E-02      1.99035E+02      1.11439E+01
  148      1.45899E-02      2.03189E+02      1.41052E+01
  149      1.02524E-02      1.98157E+02      1.41085E+01
  150      9.46372E-03      1.97308E+02      1.26155E+01
  151      5.52050E-03      2.01943E+02      2.21476E+01
  152      2.56309E-03      1.98364E+02      1.45760E+01
  153      5.52050E-03      1.97830E+02      1.02663E+01
  154      2.56309E-03      1.92702E+02      7.20026E+00
  155      1.97161E-03      1.88977E+02      7.93040E+00
  156      2.36593E-03      1.93478E+02      9.80018E+00
  157      2.16877E-03      1.87509E+02      1.67683E+01
  158      2.36593E-03      1.83263E+02      1.32172E+01
  159      1.18297E-03      1.77422E+02      1.48602E+01
  160      1.57729E-03      1.88139E+02      1.53973E+01
  161      5.91483E-04      1.84798E+02      1.00000E+01
  162      3.94322E-04      1.83717E+02      1.00000E+01
  163      1.38013E-03      1.78821E+02      5.52814E+00
  164      1.97161E-04      1.81554E+02      1.00000E+01
  165      5.91483E-04      1.80473E+02      1.00000E+01
  167      1.97161E-04      1.78310E+02      1.00000E+01
  170      1.97161E-04      1.75066E+02      1.00000E+01
