# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 112-Cn-282
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  141      1.34250E-01      2.72281E+02      1.24914E+01
  142      1.46500E-01      2.72848E+02      1.16542E+01
  143      1.43625E-01      2.72196E+02      1.14770E+01
  144      1.30125E-01      2.72643E+02      1.22026E+01
  145      8.42500E-02      2.71244E+02      1.27707E+01
  146      5.87500E-02      2.69261E+02      1.27854E+01
  147      4.98750E-02      2.67948E+02      1.30862E+01
  148      3.63750E-02      2.69038E+02      1.55734E+01
  149      2.97500E-02      2.65805E+02      1.50727E+01
  150      2.08750E-02      2.67306E+02      1.29795E+01
  151      1.20000E-02      2.57591E+02      2.97881E+01
  152      8.75000E-03      2.49900E+02      1.87381E+01
  153      7.00000E-03      2.51455E+02      2.05021E+01
  154      5.75000E-03      2.53567E+02      3.18905E+01
  155      5.50000E-03      2.41428E+02      1.80435E+01
  156      5.00000E-03      2.43808E+02      2.48697E+01
  157      3.87500E-03      2.34168E+02      1.83275E+01
  158      3.62500E-03      2.34390E+02      1.78856E+01
  159      3.00000E-03      2.38148E+02      1.43384E+01
  160      5.12500E-03      2.30689E+02      2.77692E+01
  161      4.25000E-03      2.31655E+02      1.43595E+01
  162      4.50000E-03      2.25854E+02      1.45040E+01
  163      2.62500E-03      2.26571E+02      1.28783E+01
  164      2.75000E-03      2.24000E+02      1.08585E+01
  165      4.12500E-03      2.22053E+02      1.84428E+01
  166      3.87500E-03      2.27436E+02      1.53006E+01
  167      3.37500E-03      2.25072E+02      1.72195E+01
  168      3.00000E-03      2.27848E+02      2.23685E+01
  169      1.75000E-03      2.28394E+02      1.35929E+01
  170      1.87500E-03      2.22554E+02      1.30839E+01
  171      1.87500E-03      2.19963E+02      1.14160E+01
  172      1.12500E-03      2.25059E+02      1.08809E+01
  173      1.62500E-03      2.17163E+02      1.50887E+01
  174      1.37500E-03      2.29877E+02      1.23174E+01
  175      1.12500E-03      2.20821E+02      9.05101E+00
  176      1.00000E-03      2.25072E+02      2.32124E+01
  177      5.00000E-04      2.23355E+02      1.00000E+01
  178      6.25000E-04      2.10741E+02      1.15502E+01
  179      2.50000E-04      2.24797E+02      1.00000E+01
  180      7.50000E-04      2.14062E+02      1.50029E+01
  181      6.25000E-04      2.35765E+02      1.21816E+01
  182      3.75000E-04      2.27056E+02      1.00000E+01
  184      1.25000E-04      2.28417E+02      1.00000E+01
  185      2.50000E-04      2.29002E+02      1.00000E+01
  186      3.75000E-04      2.29501E+02      1.00000E+01
  187      3.75000E-04      2.29901E+02      1.00000E+01
  189      2.50000E-04      2.30342E+02      1.00000E+01
  190      1.25000E-04      2.30360E+02      1.00000E+01
  191      2.50000E-04      2.30228E+02      1.00000E+01
  192      3.75000E-04      2.29936E+02      1.00000E+01
  193      1.25000E-04      2.29478E+02      1.00000E+01
  194      3.75000E-04      2.28848E+02      1.00000E+01
  195      1.37500E-03      2.33900E+02      1.90018E+01
  196      3.75000E-04      2.27054E+02      1.00000E+01
  197      1.37500E-03      2.25002E+02      8.49102E+00
  198      2.50000E-03      2.19221E+02      1.69466E+01
  199      2.37500E-03      2.23179E+02      1.15337E+01
  200      3.62500E-03      2.21057E+02      2.74598E+01
  201      3.62500E-03      2.16935E+02      1.35758E+01
  202      3.25000E-03      2.19626E+02      2.02864E+01
  203      4.62500E-03      2.11174E+02      1.40709E+01
  204      5.62500E-03      2.08012E+02      1.48449E+01
  205      6.37500E-03      1.98449E+02      3.12410E+01
  206      6.62500E-03      2.08246E+02      2.82547E+01
  207      3.50000E-03      2.03181E+02      1.25643E+01
  208      4.50000E-03      1.99582E+02      1.54918E+01
  209      3.50000E-03      2.03313E+02      2.52875E+01
  210      2.87500E-03      2.00767E+02      2.45593E+01
  211      2.12500E-03      1.97618E+02      1.37026E+01
  212      1.00000E-03      2.07607E+02      1.36696E+01
  213      3.75000E-04      1.90913E+02      1.00000E+01
  214      1.25000E-04      1.88803E+02      1.00000E+01
  215      1.25000E-04      1.86906E+02      1.00000E+01
  216      1.25000E-04      1.85267E+02      1.00000E+01
