# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 112-Cn-286
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  143      1.17607E-01      2.67380E+02      1.16744E+01
  144      1.13868E-01      2.68458E+02      1.02862E+01
  145      1.27804E-01      2.67690E+02      1.02663E+01
  146      1.26954E-01      2.68455E+02      1.01887E+01
  147      7.61387E-02      2.68098E+02      1.13832E+01
  148      5.50646E-02      2.67275E+02      1.09615E+01
  149      4.65670E-02      2.67530E+02      1.13885E+01
  150      3.60299E-02      2.66679E+02      1.05769E+01
  151      2.71924E-02      2.66866E+02      8.31975E+00
  152      1.86948E-02      2.63829E+02      1.07440E+01
  153      1.07070E-02      2.58439E+02      2.45954E+01
  154      6.45819E-03      2.61452E+02      1.93876E+01
  155      5.26852E-03      2.48974E+02      2.17265E+01
  156      5.77838E-03      2.48673E+02      2.15988E+01
  157      3.90891E-03      2.50189E+02      2.23529E+01
  158      1.86948E-03      2.41645E+02      2.72849E+01
  159      2.88919E-03      2.42658E+02      1.39677E+01
  160      2.20938E-03      2.34055E+02      1.88075E+01
  161      3.22910E-03      2.35156E+02      1.75336E+01
  162      3.05914E-03      2.31339E+02      1.34719E+01
  163      3.22910E-03      2.29980E+02      1.57209E+01
  164      2.54929E-03      2.32009E+02      1.51866E+01
  165      2.20938E-03      2.19668E+02      1.24017E+01
  166      2.03943E-03      2.22846E+02      1.32598E+01
  167      3.39905E-03      2.22400E+02      1.44319E+01
  168      2.71924E-03      2.28366E+02      1.43949E+01
  169      4.75867E-03      2.23598E+02      1.24724E+01
  170      2.71924E-03      2.26957E+02      1.71415E+01
  171      1.86948E-03      2.14960E+02      9.18052E+00
  172      3.39905E-03      2.14748E+02      1.37751E+01
  173      2.54929E-03      2.16404E+02      1.15630E+01
  174      2.37933E-03      2.13746E+02      1.28923E+01
  175      1.52957E-03      2.17137E+02      1.01565E+01
  176      1.69952E-03      2.25197E+02      1.66571E+01
  177      8.49762E-04      2.17430E+02      1.57184E+01
  178      1.01971E-03      2.15063E+02      1.85908E+01
  179      8.49762E-04      2.19292E+02      1.36788E+01
  180      8.49762E-04      2.25064E+02      9.17601E+00
  182      3.39905E-04      2.27674E+02      1.00000E+01
  183      1.18967E-03      2.20209E+02      1.41389E+01
  184      8.49762E-04      2.16652E+02      1.91330E+01
  185      5.09857E-04      2.31402E+02      1.00000E+01
  186      5.09857E-04      2.32507E+02      1.00000E+01
  187      3.39905E-04      2.33499E+02      1.00000E+01
  188      5.09857E-04      2.34353E+02      1.00000E+01
  189      1.69952E-04      2.35045E+02      1.00000E+01
  190      6.79810E-04      2.35554E+02      1.00000E+01
  191      6.79810E-04      2.35859E+02      1.00000E+01
  192      1.86948E-03      2.37166E+02      1.88398E+01
  193      6.79810E-04      2.35791E+02      1.00000E+01
  194      1.01971E-03      2.34499E+02      1.02104E+01
  195      1.18967E-03      2.44163E+02      1.00934E+01
  196      2.03943E-03      2.28608E+02      1.96105E+01
  197      3.73895E-03      2.33973E+02      2.33565E+01
  198      3.90891E-03      2.30523E+02      2.38287E+01
  199      6.11829E-03      2.26009E+02      1.70134E+01
  200      5.26852E-03      2.24317E+02      1.64240E+01
  201      1.01971E-02      2.24569E+02      3.08493E+01
  202      1.01971E-02      2.20698E+02      1.47322E+01
  203      1.44460E-02      2.18868E+02      3.33029E+01
  204      1.63154E-02      2.17237E+02      1.99449E+01
  205      1.54657E-02      2.14349E+02      1.61796E+01
  206      1.32563E-02      2.10774E+02      2.23224E+01
  207      1.59755E-02      2.03715E+02      1.91842E+01
  208      1.37661E-02      2.04822E+02      2.30948E+01
  209      1.10469E-02      1.99851E+02      1.91895E+01
  210      5.43848E-03      1.95854E+02      1.76824E+01
  211      3.05914E-03      2.01570E+02      2.09290E+01
  212      2.54929E-03      1.96101E+02      1.26247E+01
  213      2.03943E-03      2.03980E+02      1.99669E+01
  214      1.86948E-03      1.93213E+02      1.20600E+01
  215      5.09857E-04      1.94032E+02      1.00000E+01
  217      3.39905E-04      1.96304E+02      1.00000E+01
