# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 112-Cn-270
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  135      5.24342E-02      2.59036E+02      1.66800E+01
  136      4.98882E-02      2.59285E+02      1.57833E+01
  137      5.25030E-02      2.58993E+02      1.56268E+01
  138      5.86960E-02      2.59534E+02      1.56894E+01
  139      5.81799E-02      2.59397E+02      1.47364E+01
  140      5.47050E-02      2.59758E+02      1.52631E+01
  141      5.28471E-02      2.58714E+02      1.55469E+01
  142      5.37760E-02      2.58786E+02      1.46768E+01
  143      5.90401E-02      2.56842E+02      1.56352E+01
  144      5.37416E-02      2.56198E+02      1.67549E+01
  145      4.87872E-02      2.54871E+02      1.72061E+01
  146      4.34543E-02      2.52069E+02      1.79055E+01
  147      3.76054E-02      2.51784E+02      1.75012E+01
  148      3.87752E-02      2.48438E+02      1.92815E+01
  149      3.45777E-02      2.47982E+02      1.64961E+01
  150      3.02426E-02      2.45460E+02      2.01422E+01
  151      2.75589E-02      2.42983E+02      1.86154E+01
  152      2.41528E-02      2.41426E+02      1.98105E+01
  153      2.39463E-02      2.39855E+02      1.78069E+01
  154      2.27765E-02      2.39277E+02      1.81644E+01
  155      1.97832E-02      2.38832E+02      1.75445E+01
  156      1.68588E-02      2.37449E+02      1.62555E+01
  157      1.58954E-02      2.35670E+02      1.61699E+01
  158      1.42439E-02      2.34310E+02      1.65423E+01
  159      1.08378E-02      2.35869E+02      1.92563E+01
  160      8.32617E-03      2.35970E+02      1.75505E+01
  161      6.43386E-03      2.32552E+02      2.03293E+01
  162      5.74574E-03      2.31010E+02      2.29783E+01
  163      5.02322E-03      2.35406E+02      2.14343E+01
  164      3.88784E-03      2.35038E+02      1.78743E+01
  165      3.06210E-03      2.37744E+02      3.32453E+01
  166      2.68364E-03      2.41070E+02      1.84592E+01
  167      1.75469E-03      2.36434E+02      2.85650E+01
  168      1.51385E-03      2.35927E+02      1.50326E+01
  169      1.65147E-03      2.38089E+02      2.35113E+01
  170      6.53707E-04      2.30479E+02      1.62695E+01
  171      5.84896E-04      2.39977E+02      1.30325E+01
  172      6.88113E-04      2.39870E+02      2.53406E+01
  173      4.81679E-04      2.33514E+02      1.53579E+01
  174      4.47273E-04      2.29102E+02      8.83487E+00
  175      2.75245E-04      2.34856E+02      9.38237E+00
  176      1.37623E-04      2.24545E+02      1.00000E+01
  177      1.72028E-04      2.29792E+02      7.14773E+00
  178      1.03217E-04      2.19983E+02      1.00000E+01
  179      1.03217E-04      2.17493E+02      1.00000E+01
  180      6.88113E-05      2.14896E+02      1.00000E+01
  181      1.72028E-04      2.11044E+02      4.02626E+00
  182      1.37623E-04      2.09492E+02      1.00000E+01
  183      3.44056E-05      2.06748E+02      1.00000E+01
  184      6.88113E-05      2.04021E+02      1.00000E+01
  185      6.88113E-05      2.01346E+02      1.00000E+01
  186      3.44056E-05      1.98761E+02      1.00000E+01
  188      3.44056E-05      1.94005E+02      1.00000E+01
  189      3.44056E-05      1.91906E+02      1.00000E+01
  190      3.44056E-05      1.90037E+02      1.00000E+01
  203      3.44056E-05      1.92821E+02      1.00000E+01
  204      1.03217E-04      1.94392E+02      1.00000E+01
  205      3.44056E-05      1.95800E+02      1.00000E+01
  207      3.44056E-05      1.97545E+02      1.00000E+01
  209      6.88113E-05      1.96654E+02      1.00000E+01
