# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 112-Cn-290
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  145      7.85204E-02      2.62083E+02      1.50939E+01
  146      1.02206E-01      2.62121E+02      9.84158E+00
  147      1.06100E-01      2.61545E+02      1.02397E+01
  148      1.01557E-01      2.62919E+02      1.11142E+01
  149      7.94938E-02      2.63275E+02      9.78093E+00
  150      5.90526E-02      2.62275E+02      1.10893E+01
  151      5.32122E-02      2.63415E+02      1.19411E+01
  152      3.99091E-02      2.64850E+02      1.32982E+01
  153      4.25049E-02      2.62046E+02      1.32277E+01
  154      2.59572E-02      2.65413E+02      1.45335E+01
  155      1.81700E-02      2.66400E+02      1.88763E+01
  156      1.00584E-02      2.58552E+02      1.29027E+01
  157      7.46269E-03      2.62266E+02      1.77830E+01
  158      4.86697E-03      2.54274E+02      1.90952E+01
  159      3.24465E-03      2.39361E+02      2.31046E+01
  160      2.59572E-03      2.38260E+02      1.85089E+01
  161      2.59572E-03      2.29574E+02      2.16973E+01
  162      9.73394E-04      2.34200E+02      1.00000E+01
  163      2.92018E-03      2.26319E+02      1.70602E+01
  164      2.27125E-03      2.25000E+02      1.92611E+01
  165      3.56911E-03      2.21842E+02      1.38561E+01
  166      2.27125E-03      2.26258E+02      1.41391E+01
  167      2.59572E-03      2.26650E+02      1.52432E+01
  168      2.27125E-03      2.30207E+02      1.17823E+01
  169      3.24465E-03      2.28621E+02      1.05112E+01
  170      3.24465E-03      2.27957E+02      1.62733E+01
  171      1.62232E-03      2.17454E+02      1.52034E+01
  172      1.94679E-03      2.16151E+02      9.67195E+00
  173      3.24465E-03      2.16029E+02      1.48461E+01
  174      3.56911E-03      2.35384E+02      2.94062E+01
  175      1.62232E-03      2.17028E+02      1.10805E+01
  176      3.56911E-03      2.15345E+02      1.30469E+01
  177      1.62232E-03      2.15378E+02      9.27454E+00
  178      2.59572E-03      2.19770E+02      1.94528E+01
  179      1.29786E-03      2.24198E+02      1.00000E+01
  180      3.24465E-03      2.19911E+02      1.78578E+01
  181      1.62232E-03      2.38067E+02      2.11208E+01
  182      2.27125E-03      2.27491E+02      2.12117E+01
  183      1.94679E-03      2.18228E+02      1.02389E+01
  184      2.92018E-03      2.36399E+02      1.64123E+01
  185      1.29786E-03      2.31881E+02      1.00000E+01
  186      6.48929E-04      2.33052E+02      1.00000E+01
  187      6.48929E-04      2.34121E+02      1.00000E+01
  188      1.29786E-03      2.35064E+02      1.00000E+01
  189      1.29786E-03      2.35856E+02      1.00000E+01
  190      1.62232E-03      2.33175E+02      1.53665E+01
  191      2.59572E-03      2.44451E+02      9.62467E+00
  192      1.29786E-03      2.37139E+02      1.00000E+01
  193      1.29786E-03      2.37147E+02      1.00000E+01
  194      3.24465E-03      2.31281E+02      1.12036E+01
  195      1.29786E-03      2.36465E+02      1.00000E+01
  196      3.56911E-03      2.31783E+02      1.43845E+01
  197      6.81376E-03      2.34183E+02      1.29347E+01
  198      5.84036E-03      2.29057E+02      1.26506E+01
  199      9.73394E-03      2.27223E+02      2.77787E+01
  200      1.26541E-02      2.29177E+02      1.40699E+01
  201      1.36275E-02      2.23684E+02      2.09547E+01
  202      1.46009E-02      2.27091E+02      1.59685E+01
  203      1.71966E-02      2.28761E+02      2.68565E+01
  204      2.17391E-02      2.27350E+02      1.80428E+01
  205      1.65477E-02      2.20870E+02      1.38517E+01
  206      2.23881E-02      2.17351E+02      2.13099E+01
  207      1.00584E-02      2.15129E+02      1.82308E+01
  208      9.40947E-03      2.16425E+02      1.46414E+01
  209      1.07073E-02      2.07633E+02      2.23050E+01
  210      7.78715E-03      2.07308E+02      1.21439E+01
  211      3.24465E-03      2.05141E+02      2.05562E+01
  212      1.94679E-03      2.01304E+02      1.97050E+01
  213      1.62232E-03      1.99749E+02      1.62587E+01
