# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 92-U-256
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  128      1.12017E-01      2.01558E+02      6.42767E+00
  129      9.58854E-02      2.00777E+02      6.46555E+00
  130      1.06942E-01      2.00945E+02      6.93378E+00
  131      9.31666E-02      2.00803E+02      6.69171E+00
  132      6.65217E-02      1.99283E+02      7.12511E+00
  133      5.08428E-02      1.99111E+02      8.22655E+00
  134      4.60395E-02      1.92862E+02      1.53873E+01
  135      4.23237E-02      1.85766E+02      1.88618E+01
  136      4.38644E-02      1.79381E+02      1.52957E+01
  137      3.31702E-02      1.75194E+02      9.56525E+00
  138      3.50734E-02      1.73347E+02      8.07921E+00
  139      3.06326E-02      1.72986E+02      7.90786E+00
  140      2.97263E-02      1.72377E+02      7.29642E+00
  141      2.80044E-02      1.70948E+02      7.26314E+00
  142      2.21135E-02      1.70993E+02      7.92107E+00
  143      2.10259E-02      1.68826E+02      8.82804E+00
  144      1.74008E-02      1.68287E+02      9.45503E+00
  145      1.74008E-02      1.67675E+02      7.25202E+00
  146      1.32318E-02      1.67927E+02      8.59224E+00
  147      1.14192E-02      1.64940E+02      7.26806E+00
  148      9.15353E-03      1.65219E+02      1.11981E+01
  149      8.42849E-03      1.63150E+02      5.99003E+00
  150      9.06290E-03      1.65471E+02      8.50527E+00
  151      7.52220E-03      1.62353E+02      7.45821E+00
  152      5.16585E-03      1.60582E+02      1.28752E+01
  153      4.62208E-03      1.66318E+02      1.84661E+01
  154      3.80642E-03      1.62452E+02      1.07205E+01
  155      3.08138E-03      1.57916E+02      1.95499E+01
  156      2.26572E-03      1.58149E+02      1.05920E+01
  157      2.26572E-03      1.52406E+02      1.71299E+01
  158      2.08447E-03      1.56470E+02      1.19878E+01
  159      1.72195E-03      1.63352E+02      1.75482E+01
  160      1.99384E-03      1.57243E+02      1.05060E+01
  161      2.08447E-03      1.58149E+02      7.50487E+00
  162      1.81258E-03      1.60630E+02      1.00747E+01
  163      2.17510E-03      1.57590E+02      9.05996E+00
  164      2.53761E-03      1.55750E+02      1.55065E+01
  165      2.08447E-03      1.53620E+02      1.54973E+01
  166      2.08447E-03      1.57880E+02      8.65776E+00
  167      1.63132E-03      1.56119E+02      1.16570E+01
  168      1.45006E-03      1.56047E+02      7.67419E+00
  169      9.96919E-04      1.50439E+02      1.28306E+01
  170      1.99384E-03      1.51263E+02      1.34676E+01
  171      1.17818E-03      1.48012E+02      1.05388E+01
  172      4.53145E-04      1.45250E+02      6.66809E+00
  173      4.53145E-04      1.46139E+02      4.17946E+00
  174      5.43774E-04      1.51121E+02      1.28929E+01
  175      2.71887E-04      1.48743E+02      1.00000E+01
  176      9.06290E-05      1.48453E+02      1.00000E+01
  177      1.81258E-04      1.48279E+02      1.00000E+01
