# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 92-U-272
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  136      1.01735E-01      1.73132E+02      1.74784E+01
  137      9.97634E-02      1.77690E+02      1.58396E+01
  138      1.01341E-01      1.77738E+02      1.93880E+01
  139      1.01735E-01      1.75702E+02      1.68229E+01
  140      8.59621E-02      1.75048E+02      1.90791E+01
  141      6.30915E-02      1.76691E+02      1.77826E+01
  142      5.55994E-02      1.77936E+02      1.65494E+01
  143      5.44164E-02      1.77633E+02      2.30068E+01
  144      4.21924E-02      1.72114E+02      2.40689E+01
  145      3.66719E-02      1.75736E+02      2.53956E+01
  146      2.95741E-02      1.71473E+02      2.39806E+01
  147      2.32650E-02      1.64631E+02      2.20848E+01
  148      1.93218E-02      1.66987E+02      1.49140E+01
  149      1.06467E-02      1.68085E+02      1.08961E+01
  150      7.88644E-03      1.69189E+02      1.84807E+01
  151      9.85804E-03      1.67538E+02      1.31917E+01
  152      9.46372E-03      1.62306E+02      2.31361E+01
  153      6.70347E-03      1.60922E+02      1.19410E+01
  154      7.49211E-03      1.61336E+02      8.26893E+00
  155      2.76025E-03      1.61290E+02      1.01495E+01
  156      4.33754E-03      1.64593E+02      1.18209E+01
  157      7.88644E-03      1.57562E+02      9.62250E+00
  158      7.09779E-03      1.53432E+02      1.60998E+01
  159      4.73186E-03      1.59801E+02      7.69612E+00
  160      3.94322E-03      1.52591E+02      8.50728E+00
  161      8.28076E-03      1.51985E+02      2.39491E+01
  162      5.52050E-03      1.53265E+02      1.22821E+01
  163      3.94322E-03      1.52108E+02      7.19603E+00
  164      7.49211E-03      1.53125E+02      9.37057E+00
  165      7.09779E-03      1.49559E+02      8.18604E+00
  166      3.54890E-03      1.49445E+02      1.44849E+01
  167      4.73186E-03      1.52057E+02      8.70826E+00
  168      5.12618E-03      1.47106E+02      1.32923E+01
  169      3.94322E-03      1.46387E+02      1.75829E+01
  170      2.36593E-03      1.44679E+02      8.58045E+00
  171      7.49211E-03      1.46792E+02      1.26417E+01
  172      4.33754E-03      1.46896E+02      1.09405E+01
  173      4.33754E-03      1.49495E+02      1.42575E+01
  174      1.57729E-03      1.47461E+02      1.00000E+01
  175      1.18297E-03      1.47708E+02      1.00000E+01
  176      2.76025E-03      1.48003E+02      1.31475E+01
  177      3.94322E-04      1.48633E+02      1.00000E+01
  178      2.76025E-03      1.46277E+02      1.34010E+01
  179      2.76025E-03      1.47339E+02      9.79853E+00
  180      1.57729E-03      1.51046E+02      1.00000E+01
  181      2.36593E-03      1.46670E+02      9.07818E+00
  182      3.15457E-03      1.47997E+02      1.41112E+01
  183      1.57729E-03      1.54370E+02      1.00000E+01
  184      3.15457E-03      1.49191E+02      1.52320E+01
  185      7.88644E-04      1.56721E+02      1.00000E+01
  186      7.88644E-04      1.57804E+02      1.00000E+01
  187      1.57729E-03      1.58745E+02      1.00000E+01
  188      1.57729E-03      1.59471E+02      1.00000E+01
  189      1.18297E-03      1.59897E+02      1.00000E+01
  190      3.54890E-03      1.56082E+02      1.16658E+01
  191      3.94322E-04      1.59445E+02      1.00000E+01
  192      3.94322E-04      1.58331E+02      1.00000E+01
  193      3.94322E-04      1.56441E+02      1.00000E+01
  196      3.94322E-04      1.44444E+02      1.00000E+01
