# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 92-U-276
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  138      8.53816E-02      1.64991E+02      1.31756E+01
  139      1.02846E-01      1.69979E+02      2.11979E+01
  140      8.02070E-02      1.71783E+02      2.14306E+01
  141      8.79690E-02      1.64626E+02      1.91147E+01
  142      8.15006E-02      1.63377E+02      1.81050E+01
  143      6.79172E-02      1.66215E+02      2.31465E+01
  144      5.82147E-02      1.73576E+02      1.97205E+01
  145      5.95084E-02      1.71342E+02      1.97187E+01
  146      5.56274E-02      1.67668E+02      2.20083E+01
  147      3.42820E-02      1.63454E+02      2.69966E+01
  148      3.29884E-02      1.65655E+02      2.30172E+01
  149      2.78137E-02      1.69410E+02      1.25115E+01
  150      2.06986E-02      1.60524E+02      2.89280E+01
  151      1.61708E-02      1.58587E+02      2.28110E+01
  152      8.40880E-03      1.64002E+02      1.49150E+01
  153      1.16429E-02      1.61244E+02      1.29917E+01
  154      1.09961E-02      1.62702E+02      1.38874E+01
  155      7.11514E-03      1.57965E+02      6.96598E+00
  156      9.05563E-03      1.61857E+02      7.15292E+00
  157      4.52781E-03      1.61069E+02      1.22953E+01
  158      7.76197E-03      1.58304E+02      1.04139E+01
  159      5.17464E-03      1.56090E+02      1.10012E+01
  160      3.23415E-03      1.53818E+02      1.48355E+01
  161      5.82147E-03      1.54825E+02      5.41842E+00
  162      1.29366E-03      1.54678E+02      1.00000E+01
  163      1.94049E-03      1.53621E+02      1.00000E+01
  164      1.94049E-03      1.52569E+02      1.00000E+01
  165      6.46831E-03      1.54683E+02      1.22806E+01
  166      5.17464E-03      1.53757E+02      1.01939E+01
  167      5.17464E-03      1.52068E+02      1.25996E+01
  168      4.52781E-03      1.47556E+02      8.10092E+00
  169      5.17464E-03      1.46324E+02      7.11381E+00
  170      5.17464E-03      1.44056E+02      1.24837E+01
  171      7.11514E-03      1.47045E+02      8.66740E+00
  172      1.94049E-03      1.45928E+02      1.00000E+01
  173      5.82147E-03      1.47560E+02      1.21763E+01
  174      5.82147E-03      1.44218E+02      1.37761E+01
  175      2.58732E-03      1.45187E+02      1.00000E+01
  176      2.58732E-03      1.45250E+02      1.00000E+01
  177      4.52781E-03      1.43579E+02      1.69207E+01
  178      2.58732E-03      1.45874E+02      1.00000E+01
  179      3.23415E-03      1.47191E+02      1.09131E+01
  180      1.94049E-03      1.47149E+02      1.00000E+01
  181      1.94049E-03      1.48009E+02      1.00000E+01
  182      6.46831E-04      1.48993E+02      1.00000E+01
  183      2.58732E-03      1.50075E+02      1.00000E+01
  184      3.88098E-03      1.47908E+02      1.32752E+01
  185      2.58732E-03      1.52383E+02      1.00000E+01
  186      2.58732E-03      1.53513E+02      1.00000E+01
  187      2.58732E-03      1.54546E+02      1.00000E+01
  188      3.23415E-03      1.56852E+02      1.36947E+01
  189      3.88098E-03      1.54437E+02      7.43739E+00
  190      8.40880E-03      1.57220E+02      1.06825E+01
  191      2.58732E-03      1.55985E+02      1.00000E+01
  192      2.58732E-03      1.55120E+02      1.00000E+01
  193      1.29366E-03      1.53489E+02      1.00000E+01
  194      6.46831E-04      1.50921E+02      1.00000E+01
  196      6.46831E-04      1.42198E+02      1.00000E+01
