# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 98-Cf-242
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  121      3.93701E-03      1.72272E+02      1.71243E+01
  122      3.72610E-03      1.72313E+02      1.89397E+01
  123      4.00731E-03      1.84703E+02      2.13841E+01
  124      4.64004E-03      1.80427E+02      1.39874E+01
  125      5.13217E-03      1.79769E+02      2.35421E+01
  126      6.18673E-03      1.93894E+02      2.25983E+01
  127      7.45219E-03      1.91000E+02      1.96352E+01
  128      1.30765E-02      1.92912E+02      1.40573E+01
  129      1.52559E-02      1.94999E+02      1.08684E+01
  130      2.05990E-02      1.97095E+02      9.73068E+00
  131      2.76294E-02      1.98423E+02      9.04113E+00
  132      3.83858E-02      1.98142E+02      8.74916E+00
  133      5.46260E-02      1.99109E+02      9.41062E+00
  134      6.42576E-02      1.99210E+02      8.89070E+00
  135      7.08661E-02      1.99142E+02      9.58589E+00
  136      7.85996E-02      1.99960E+02      9.01625E+00
  137      8.87936E-02      1.99438E+02      9.36867E+00
  138      9.87064E-02      1.99231E+02      8.68025E+00
  139      7.77559E-02      1.99471E+02      8.26080E+00
  140      6.30624E-02      1.98208E+02      9.43070E+00
  141      5.57508E-02      1.98495E+02      8.91814E+00
  142      4.94235E-02      1.96338E+02      9.43940E+00
  143      3.82452E-02      1.96909E+02      8.71210E+00
  144      2.40439E-02      1.95454E+02      7.59886E+00
  145      1.95444E-02      1.94111E+02      9.51640E+00
  146      1.39201E-02      1.94882E+02      9.59551E+00
  147      1.18110E-02      1.91158E+02      9.62725E+00
  148      6.60855E-03      1.93179E+02      1.31045E+01
  149      6.25703E-03      1.90403E+02      1.19461E+01
  150      5.55399E-03      1.90128E+02      1.50358E+01
  151      3.79640E-03      1.85476E+02      1.05336E+01
  152      2.81215E-03      1.87294E+02      1.22244E+01
  153      3.23397E-03      1.85335E+02      1.44764E+01
  154      2.53093E-03      1.85498E+02      1.57800E+01
  155      2.10911E-03      1.74242E+02      1.52565E+01
  156      1.89820E-03      1.72617E+02      1.12525E+01
  157      1.54668E-03      1.67967E+02      1.85171E+01
  158      1.12486E-03      1.75014E+02      1.19576E+01
  159      9.84252E-04      1.75055E+02      8.50241E+00
  160      4.21822E-04      1.74551E+02      3.95654E+00
  161      5.62430E-04      1.66371E+02      1.31373E+01
  162      3.51519E-04      1.67464E+02      6.86846E+00
  163      2.10911E-04      1.69722E+02      1.00000E+01
  164      1.40607E-04      1.68402E+02      1.00000E+01
  166      2.10911E-04      1.65761E+02      1.00000E+01
  167      7.03037E-05      1.64440E+02      1.00000E+01
  168      7.03037E-05      1.63120E+02      1.00000E+01
  169      7.03037E-05      1.61799E+02      1.00000E+01
