# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 98-Cf-274
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  137      1.57008E-01      2.14546E+02      7.95353E+00
  138      1.63624E-01      2.14666E+02      8.11098E+00
  139      1.72885E-01      2.15066E+02      8.03713E+00
  140      1.64506E-01      2.13905E+02      7.78009E+00
  141      9.97618E-02      2.14913E+02      8.00722E+00
  142      6.52730E-02      2.13546E+02      8.15638E+00
  143      4.66614E-02      2.13660E+02      7.70268E+00
  144      3.11370E-02      2.13110E+02      7.82144E+00
  145      2.49625E-02      2.09458E+02      1.92009E+01
  146      1.04084E-02      2.08149E+02      2.72660E+01
  147      6.61551E-03      1.95329E+02      1.65180E+01
  148      5.55703E-03      1.84498E+02      2.48085E+01
  149      4.67496E-03      1.86473E+02      2.59318E+01
  150      4.14572E-03      1.82356E+02      1.37524E+01
  151      2.64620E-03      1.86352E+02      1.27066E+01
  152      1.67593E-03      1.81803E+02      1.01085E+01
  153      1.85234E-03      1.82516E+02      9.22067E+00
  154      1.67593E-03      1.83096E+02      7.89497E+00
  155      2.20517E-03      1.81756E+02      1.53185E+01
  156      1.58772E-03      1.82499E+02      1.05073E+01
  157      1.58772E-03      1.78933E+02      1.10721E+01
  158      1.58772E-03      1.79723E+02      1.22630E+01
  159      1.14669E-03      1.77076E+02      1.85717E+01
  160      1.23489E-03      1.78452E+02      1.13214E+01
  161      1.23489E-03      1.76255E+02      7.26019E+00
  162      1.41131E-03      1.89030E+02      1.86055E+01
  163      7.93861E-04      1.89783E+02      1.26511E+01
  164      1.14669E-03      1.79699E+02      9.63830E+00
  165      9.70274E-04      1.78781E+02      1.89898E+01
  166      1.85234E-03      1.74715E+02      1.06846E+01
  167      1.23489E-03      1.72384E+02      7.13455E+00
  168      1.58772E-03      1.71197E+02      1.93381E+01
  169      1.32310E-03      1.71941E+02      9.69611E+00
  170      1.05848E-03      1.64583E+02      9.12420E+00
  171      4.41034E-04      1.72364E+02      3.00405E+00
  172      8.82068E-04      1.68201E+02      8.89588E+00
  173      8.82068E-04      1.61823E+02      1.59231E+01
  174      8.82068E-04      1.60756E+02      1.30525E+01
  175      6.17447E-04      1.65105E+02      1.48064E+01
  176      5.29241E-04      1.61960E+02      5.94920E+00
  177      6.17447E-04      1.72893E+02      2.16344E+01
  178      5.29241E-04      1.59064E+02      7.87329E+00
  179      1.76414E-04      1.62564E+02      1.00000E+01
  180      7.05654E-04      1.63608E+02      8.92762E+00
  181      5.29241E-04      1.62858E+02      1.40795E+01
  182      1.76414E-04      1.62611E+02      1.00000E+01
  183      3.52827E-04      1.63212E+02      1.00000E+01
  184      1.76414E-04      1.64120E+02      1.00000E+01
  185      1.76414E-04      1.65327E+02      1.00000E+01
  186      8.82068E-05      1.66810E+02      1.00000E+01
  187      3.52827E-04      1.68531E+02      1.00000E+01
  188      7.05654E-04      1.76019E+02      1.89627E+01
  189      4.41034E-04      1.71648E+02      9.09649E+00
  190      8.82068E-05      1.74435E+02      1.00000E+01
  191      5.29241E-04      1.75149E+02      1.58424E+01
  192      7.05654E-04      1.73814E+02      7.19973E+00
  193      6.17447E-04      1.78236E+02      8.67395E+00
  194      7.93861E-04      1.74447E+02      1.34112E+01
  195      3.52827E-04      1.78768E+02      1.00000E+01
  196      4.41034E-04      1.70705E+02      9.63077E+00
  198      8.82068E-05      1.67765E+02      1.00000E+01
  199      8.82068E-05      1.59665E+02      1.00000E+01
