# Source                  : 4D Langevin model
# Author                  : C. Ishizuka at al.
# Institute               : Tokyo Institute of Technology
# Reference               : Phys.Rev.C.96.064616 (2017)
# doi                     : http://dx.doi.org/10.1103/PhysRevC.96.064616
# Description             : Y(A, TKE, dTKE) by Gaussian fitting.
# License                 : CC BY-SA-4.0
# Compound                : 98-Cf-278
# Excitation Energy (MeV) : 10.0 MeV
#  A       Yield            Mean TKE         dTKE
  139      1.48712E-01      2.10119E+02      8.75093E+00
  140      1.44446E-01      2.09469E+02      8.32660E+00
  141      1.39342E-01      2.09532E+02      8.05678E+00
  142      1.39113E-01      2.08998E+02      7.95383E+00
  143      9.67545E-02      2.09209E+02      8.59908E+00
  144      7.95368E-02      2.08870E+02      8.54721E+00
  145      5.91193E-02      2.08043E+02      9.00258E+00
  146      4.68536E-02      2.07804E+02      8.52707E+00
  147      3.76352E-02      2.07858E+02      8.90867E+00
  148      2.17888E-02      2.06268E+02      1.06543E+01
  149      1.42465E-02      1.99310E+02      2.05592E+01
  150      7.31373E-03      1.94772E+02      1.62256E+01
  151      6.62807E-03      1.92068E+02      1.60262E+01
  152      5.71385E-03      1.85739E+02      1.97373E+01
  153      4.11397E-03      1.83228E+02      2.25671E+01
  154      3.50449E-03      1.83546E+02      1.70865E+01
  155      2.51409E-03      1.79542E+02      1.06239E+01
  156      2.05699E-03      1.81360E+02      9.34623E+00
  157      2.36172E-03      1.78928E+02      1.05487E+01
  158      2.20936E-03      1.84086E+02      1.19784E+01
  159      1.21895E-03      1.79388E+02      1.83881E+01
  160      1.98080E-03      1.71169E+02      1.52179E+01
  161      1.06659E-03      1.77545E+02      1.04447E+01
  162      7.61847E-04      1.82198E+02      1.24077E+01
  163      1.44751E-03      1.76554E+02      1.13630E+01
  164      1.52369E-03      1.75599E+02      1.21607E+01
  165      1.37132E-03      1.76768E+02      1.02280E+01
  166      1.37132E-03      1.74153E+02      1.24433E+01
  167      1.21895E-03      1.69572E+02      7.79400E+00
  168      1.37132E-03      1.74845E+02      1.91679E+01
  169      1.44751E-03      1.72954E+02      9.81653E+00
  170      1.67606E-03      1.73527E+02      1.10156E+01
  171      1.06659E-03      1.64548E+02      1.23765E+01
  172      1.14277E-03      1.68269E+02      1.40850E+01
  173      1.06659E-03      1.65623E+02      9.20789E+00
  174      9.90401E-04      1.67420E+02      8.59254E+00
  175      1.06659E-03      1.66457E+02      8.58418E+00
  176      9.14216E-04      1.66205E+02      9.82703E+00
  177      7.61847E-04      1.64537E+02      7.69658E+00
  178      8.38031E-04      1.60254E+02      7.89409E+00
  179      1.06659E-03      1.63190E+02      1.17469E+01
  180      6.85662E-04      1.64234E+02      9.31173E+00
  181      7.61847E-04      1.59440E+02      9.56541E+00
  182      6.09477E-04      1.67899E+02      1.20977E+01
  183      6.85662E-04      1.55815E+02      9.94409E+00
  184      1.52369E-04      1.67376E+02      1.00000E+01
  185      5.33293E-04      1.61133E+02      1.14055E+01
  186      5.33293E-04      1.60863E+02      2.12249E+01
  187      2.28554E-04      1.69359E+02      1.00000E+01
  188      4.57108E-04      1.71131E+02      1.67319E+01
  189      5.33293E-04      1.72583E+02      1.46960E+01
  190      5.33293E-04      1.80970E+02      7.43650E+00
  191      1.14277E-03      1.78667E+02      1.49787E+01
  192      9.90401E-04      1.77204E+02      1.54569E+01
  193      5.33293E-04      1.80377E+02      7.81030E+00
  194      6.85662E-04      1.80937E+02      8.71652E+00
  195      3.04739E-04      1.76954E+02      1.00000E+01
  196      6.09477E-04      1.76678E+02      9.40268E+00
  197      5.33293E-04      1.77428E+02      1.07818E+01
  198      1.52369E-04      1.80434E+02      1.00000E+01
